DRUG SMILES,FRAG_SMILES
CC1CC[NH+](C[C@@H](O)CNC(=O)Cc2cccc(OC(C)C)c2)CC1,CC(=O)Cc1cccc(C)c1
COC(=O)c1ccc(Cl)cc1S(=O)(=O)N1CC[C@@H](C2CC2)C1,CC(=O)c1ccc(Cl)cc1S(C)(=O)=O
CNS(=O)(=O)c1cc(NC(=O)[C@@H](C)[C@H](C)COC)ccc1[O-],CNc1ccc([O-])c(S(C)(=O)=O)c1
CSc1ccc(NC(=O)c2sc(-c3ncccn3)nc2C)nc1,CNc1ccc(SC)cn1
CCCCNc1cc(NCCCOC(F)F)nc(N)[nH+]1,CCCCNc1cc(C)[nH+]c(N)n1
CNS(=O)(=O)c1cc(NC(=O)[C@@H](C)[C@H](C)COC)ccc1O,CNc1ccc(O)c(S(C)(=O)=O)c1
CC1CCN(C[C@@H](O)CNC(=O)Cc2cccc(OC(C)C)c2)CC1,CC(=O)Cc1cccc(C)c1
C[C@H]1OCC[C@H]1NC(=O)N(C)Cc1cnn(-c2cccc(Cl)c2)c1,Cc1cccc(Cl)c1
Cc1n[nH]c(=O)c(C(=O)NC[C@H](CO)c2ccccc2Cl)c1C,CC(=O)c1c(C)c(C)n[nH]c1=O
CCCCNc1cc(NCCCOC(F)F)[nH+]c(N)n1,CCCCNc1cc(C)nc(N)[nH+]1
C[N@@H+]1C[C@@H](NC(=O)c2ccc(Br)o2)[C@H](c2ccccc2)C1,CN[C@@H]1C[N@@H+](C)C[C@H]1c1ccccc1
O=C(N[C@@H]1C[C@H]1c1c(F)cccc1F)N1CCN(CC(F)F)CC1,CN[C@@H]1C[C@H]1c1c(F)cccc1F
Cc1ccc(CC(=O)N[C@@H]2CC[N@@H+](Cc3ccccn3)C[C@@H]2C)s1,CC(=O)Cc1ccc(C)s1
CC(C)[C@H](NC(=O)c1ccco1)C(=O)NC[C@@H](CO)c1cccnc1,CC(=O)c1ccco1
C[C@@H]1CC[C@H](NC(=O)C(=O)NCC2(C)CCOCC2)C1,CN[C@H]1CC[C@@H](C)C1
CC(C)c1nnc(CN(C)C[C@@H]2CCCCO2)n1C,CCc1nnc(C(C)C)n1C
C[N@H+]1C[C@@H](NC(=O)c2ccc(Br)o2)[C@H](c2ccccc2)C1,CN[C@@H]1C[N@H+](C)C[C@H]1c1ccccc1
CC(C)NC(=O)[C@H]1CCC[C@@H](NS(=O)(=O)CCC(C)(C)C)C1,CC(=O)[C@H]1CCC[C@@H](C)C1
Cc1ccc(CC(=O)N[C@@H]2CC[N@H+](Cc3ccccn3)C[C@@H]2C)s1,CN[C@@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C
CN1C[C@@H](NC(=O)c2ccc(Br)o2)[C@H](c2ccccc2)C1,CN[C@@H]1CN(C)C[C@H]1c1ccccc1
O=C(NC[C@H](CO)c1cccnc1)c1cncc(Br)c1,CNC[C@H](CO)c1cccnc1
Cc1ccc(CC(=O)N[C@@H]2CCN(Cc3ccccn3)C[C@@H]2C)s1,CC(=O)Cc1ccc(C)s1
Cn1cc([C@H]2C[C@@H]2C(=O)NCC2(c3ccc(F)cc3F)CC2)cn1,CNCC1(c2ccc(F)cc2F)CC1
O=C1NCCc2ccc(S(=O)(=O)N3CCC[C@H]3c3ccco3)cc21,CS(=O)(=O)c1ccc2c(c1)C(=O)NCC2
COc1cc(C(=O)NC[C@@H](CO)c2cccnc2)ccc1[N+](=O)[O-],COc1cc(C(C)=O)ccc1[N+](=O)[O-]
CCn1nncc1C(=O)N[C@@H](C)Cc1cccc(O)c1,CN[C@@H](C)Cc1cccc(O)c1
COC(=O)[C@@H](CF)NC(=O)[C@@H]1CC(=O)N(C2CCC(C)CC2)C1,CC1CCC(C)CC1
OCc1nnc2n1CCN(c1ccc(C(F)(F)F)cn1)C2,CN1CCn2c(CO)nnc2C1
C[N@@H+]1C[C@@H](NC(=O)c2cnn(-c3ccccc3)c2)[C@H](c2ccccc2)C1,CN[C@@H]1C[N@@H+](C)C[C@H]1c1ccccc1
CCNC(=O)c1ccc(O[C@@H](C)C(=O)Nc2ccc(F)c(F)c2)cc1,CC(=O)c1ccc(C)cc1
O=C(NCC1=CCCOC1)[C@@H]1CCCN1C(=O)c1ccc([N+](=O)[O-])o1,CC(=O)c1ccc([N+](=O)[O-])o1
C[C@H]1CC[C@@H](NC(=O)C(=O)NCC2(C)CCOCC2)C1,CN[C@@H]1CC[C@H](C)C1
C[N@H+]1C[C@@H](NC(=O)c2cnn(-c3ccccc3)c2)[C@H](c2ccccc2)C1,CN[C@@H]1C[N@H+](C)C[C@H]1c1ccccc1
CC[C@@H]1CCC[C@@H]1NC(=O)C(=O)NCC1(C)CCOCC1,CC[C@@H]1CCC[C@@H]1NC
C[C@@H](NS(=O)(=O)c1ccc2c(c1)C(=O)NCC2)c1ccccc1,CS(=O)(=O)c1ccc2c(c1)C(=O)NCC2
CN1C[C@@H](NC(=O)c2cnn(-c3ccccc3)c2)[C@H](c2ccccc2)C1,CN[C@@H]1CN(C)C[C@H]1c1ccccc1
C[C@@H]1CCSCCN1C(=O)C(=O)N1CCN(c2ccccc2)CC1,Cc1ccccc1
CCNC(=O)c1ccc(O[C@@H]2CCCN(c3ccccc3)C2=O)cc1,CC(=O)c1ccc(C)cc1
C[C@@H](NC(=O)[C@H]1CCc2nncn2C1)c1cccc(O)c1,CC(=O)[C@H]1CCc2nncn2C1
COC(=O)[C@@H](CF)NC(=O)C[C@@H](NC(C)=O)c1ccc(Cl)cc1,CN[C@H](CC(C)=O)c1ccc(Cl)cc1
C[C@H](NC(=O)[C@H]1CCc2nncn2C1)c1cccc(O)c1,CC(=O)[C@H]1CCc2nncn2C1
CCCc1noc(-c2cccc(CNC(=O)N[C@@H]3CCO[C@@H]3C)c2)n1,CNCc1cccc(C)c1
C/C=C\CS(=O)(=O)CC(=O)NCc1ccc(C#N)cc1,CNCc1ccc(C#N)cc1
CCN(CC)c1ccc(C(=O)NC[C@@H](O)C[NH+]2CCC(C)CC2)cc1,CCN(CC)c1ccc(C(C)=O)cc1
CN1CC(=O)N(CCCC(=O)NC[C@@](C)(O)C2CCCCC2)C1=O,CNC[C@@](C)(O)C1CCCCC1
O=C(CNC(=O)[C@H]1CCCCN1C(=O)C1CCCC1)c1cccs1,CC(=O)[C@H]1CCCCN1C
CCc1nnc(NCc2cc(C)nc(C)n2)nc1CC,CCc1nnc(C)nc1CC
COC(=O)[C@H](CF)NC(=O)[C@H]1CCN(c2cccc(Cl)c2)C1=O,CC(=O)[C@H]1CCN(C)C1=O
COc1cc2c(cc1OC)[C@@H](C)N(C(=O)C1=COCCO1)C[C@@H](C)C2,COc1cc2c(cc1OC)[C@@H](C)N(C)C[C@@H](C)C2
C[C@H]1C[N@H+](Cc2ccccn2)CC[C@@H]1NC(=O)c1cccc(Cl)c1,CN[C@H]1CC[N@@H+](Cc2ccccn2)C[C@@H]1C
CCN(CC)c1ccc(C(=O)NC[C@@H](O)CN2CCC(C)CC2)cc1,CCN(CC)c1ccc(C(C)=O)cc1
COC(=O)c1cnc(N[C@H]2CCCc3nn(C)cc32)nc1,C[C@H]1CCCc2nn(C)cc21
Cc1ccc(C(=O)N[C@@H]2C[N@@H+](C)C[C@@H]2c2ccccc2)cc1[N+](=O)[O-],CC(=O)c1ccc(C)c([N+](=O)[O-])c1
Cn1c(=O)[nH]c2ccc(C(=O)NC[C@H](CO)c3cccnc3)cc21,CC(=O)c1ccc2[nH]c(=O)n(C)c2c1
CC[C@@H]1CCC[C@H]1NC(=O)C(=O)NCC1(C)CCOCC1,CC[C@@H]1CCC[C@H]1NC
Cc1ccc(C(=O)N[C@@H]2C[N@H+](C)C[C@@H]2c2ccccc2)cc1[N+](=O)[O-],CC(=O)c1ccc(C)c([N+](=O)[O-])c1
C[C@H]1C[N@@H+](Cc2ccccn2)CC[C@@H]1NC(=O)c1cccc(Cl)c1,CN[C@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C
CNC(=O)c1ccc(S(=O)(=O)N2CCC[C@H]2c2ccco2)cc1,CC(=O)c1ccc(S(C)(=O)=O)cc1
CNC(=O)c1ccn([C@@H]2CCCN(C(=O)[C@H](C)[C@@H](C)COC)C2)n1,CC(=O)c1ccn(C)n1
COC(=O)[C@H](CF)NC(=O)c1cnn(Cc2ccccc2Cl)c1,CCc1ccccc1Cl
Cc1ccc(C(=O)N[C@@H]2CN(C)C[C@@H]2c2ccccc2)cc1[N+](=O)[O-],CC(=O)c1ccc(C)c([N+](=O)[O-])c1
C[C@H]1CN(Cc2ccccn2)CC[C@@H]1NC(=O)c1cccc(Cl)c1,CC(=O)c1cccc(Cl)c1
CCS(=O)(=O)NCC(=O)Nc1ccc2ncccc2c1,CNc1ccc2ncccc2c1
CC(C)(C)S(=O)(=O)CCNC(=O)N1CCC[C@@H]1c1ccco1,CN1CCC[C@@H]1c1ccco1
N#Cc1cccc([C@@H]2CN(C(=O)/C=C/c3cncc(F)c3)CCO2)c1,CN1CCO[C@H](c2cccc(C#N)c2)C1
CN1CCC[C@@H](NS(=O)(=O)c2ccccc2Br)C1=O,C[C@@H]1CCCN(C)C1=O
Cn1cc([C@H]2C[C@@H]2C(=O)NC2(c3ccc(F)cc3F)CCC2)cn1,CNC1(c2ccc(F)cc2F)CCC1
Cc1cc(CNc2nccn3nc(C)cc23)nc(C)n1,CCc1cc(C)nc(C)n1
Cc1ccc(CC(=O)N[C@H]2CC[N@@H+](Cc3ccccn3)C[C@@H]2C)s1,CN[C@H]1CC[N@@H+](Cc2ccccn2)C[C@@H]1C
CC1CC[NH+](C[C@@H](O)CNC(=O)CCc2cccc(F)c2F)CC1,CC(=O)CCc1cccc(F)c1F
N#Cc1cccc([C@@H]2CN(C(=O)CSc3ccncc3)CCO2)c1,CN1CCO[C@H](c2cccc(C#N)c2)C1
CC1CCN(C[C@@H](O)CNC(=O)CCc2cccc(F)c2F)CC1,CC(=O)CCc1cccc(F)c1F
Cc1c(C(=O)N[C@H](C)c2nnc3n2CCCCC3)sc2nccn12,CN[C@H](C)c1nnc2n1CCCCC2
Cc1ccc(CC(=O)N[C@H]2CC[N@H+](Cc3ccccn3)C[C@@H]2C)s1,CN[C@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C
CNS(=O)(=O)c1ccc(S(=O)(=O)NC2C(C)(C)C2(C)C)cc1,CS(=O)(=O)c1ccc(S(C)(=O)=O)cc1
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)n(C)n1,CC(=O)c1ccnc(C)c1
C[N@@H+]1C[C@@H](NC(=O)c2cc(-c3cccnc3)on2)[C@@H](c2ccccc2)C1,CC(=O)c1cc(C)on1
CNC(=O)CSc1ncnc2sc([N+](=O)[O-])cc12,CC(=O)CSc1ncnc2sc([N+](=O)[O-])cc12
Cc1ccc(CC(=O)N[C@H]2CCN(Cc3ccccn3)C[C@@H]2C)s1,CC(=O)Cc1ccc(C)s1
C[N@H+]1C[C@@H](NC(=O)c2cc(-c3cccnc3)on2)[C@@H](c2ccccc2)C1,CN[C@@H]1C[N@H+](C)C[C@@H]1c1ccccc1
CCc1cc(NC(=O)[C@@H]2CC(=O)N(C)[C@@H]2c2ccc(OC)cc2)n[nH]1,COc1ccc([C@@H]2[C@H](C(C)=O)CC(=O)N2C)cc1
CCC(CC)[C@@H](C(=O)NC[C@@H](CO)c1cccnc1)N1CCOCC1,CNC[C@@H](CO)c1cccnc1
CCC(CC)[C@@H](C(=O)NC[C@@H](CO)c1cccnc1)[NH+]1CCOCC1,CNC[C@@H](CO)c1cccnc1
CN1C[C@@H](NC(=O)c2cc(-c3cccnc3)on2)[C@@H](c2ccccc2)C1,CN[C@@H]1CN(C)C[C@@H]1c1ccccc1
Cc1cc(CNc2ncnc3nc(N)ccc23)nc(C)n1,Cc1ncnc2nc(N)ccc12
O=C(NCc1nnc2n1CCCC2)N[C@H]1C[C@@H]1c1c(F)cccc1F,CN[C@H]1C[C@@H]1c1c(F)cccc1F
CC(C)OCc1ccc(NC(=O)C(=O)N2CC[C@@H](C3CC3)C2)cc1,CCc1ccc(NC)cc1
COc1cc(CC(=O)NC[C@@H](CO)c2cccnc2)cc(OC)c1O,COc1cc(CC(C)=O)cc(OC)c1O
CC(C)OC(=O)[C@H](C)CNC(=O)C[C@H]1CCCC[C@H]1O,CC(=O)C[C@H]1CCCC[C@H]1O
CSc1ccc(NC(=O)CCOc2ccccc2[N+](=O)[O-])nc1,Cc1ccccc1[N+](=O)[O-]
CCn1cc(C(=O)NC[C@@H]2CN3CCCC[C@H]3CO2)c2ccccc21,CCn1cc(C(C)=O)c2ccccc21
CC[C@H]1CN(CCNC(=O)[C@@H]2CCCN2CC(F)(F)F)CCO1,CC[C@H]1CN(C)CCO1
CN(Cc1ccoc1)C(=O)C(=O)NCC1(C)CCOCC1,CNCC1(C)CCOCC1
CC[C@H]1C[N@H+](CCNC(=O)[C@@H]2CCCN2CC(F)(F)F)CCO1,CC[C@H]1C[N@H+](CCNC)CCO1
CC(C)NC(=O)[C@@H]1CCC[C@@H](NC(=O)c2ccc([N+](=O)[O-])c([O-])c2)C1,CC(=O)c1ccc([N+](=O)[O-])c([O-])c1
CCn1cc(C(=O)NC[C@@H]2C[N@@H+]3CCCC[C@H]3CO2)c2ccccc21,CCn1cc(C(C)=O)c2ccccc21
CCn1nncc1C(=O)N[C@H](C)Cc1cccc(O)c1,CN[C@H](C)Cc1cccc(O)c1
CC[C@H]1C[N@@H+](CCNC(=O)[C@@H]2CCCN2CC(F)(F)F)CCO1,CC[C@H]1C[N@@H+](CCNC)CCO1
CCn1cc(C(=O)NC[C@@H]2C[N@H+]3CCCC[C@H]3CO2)c2ccccc21,CCn1cc(C(C)=O)c2ccccc21
C[C@@H](CC1CC1)NC(=O)C(=O)NCC1(C)CCOCC1,CNCC1(C)CCOCC1
CC(C)NC(=O)[C@@H]1CCC[C@@H](NC(=O)c2ccc([N+](=O)[O-])c(O)c2)C1,CC(=O)c1ccc([N+](=O)[O-])c(O)c1
N#Cc1cccc([C@@H]2CN(C(=O)CCOc3ccccc3)CCO2)c1,CN1CCO[C@H](c2cccc(C#N)c2)C1
CSc1ccc(NC(=O)CSCC(=O)c2ccccc2)nc1,CC(=O)CSCC(=O)c1ccccc1
COc1cc2c(cc1OC)[C@H](C)N(C(=O)c1cn(C)cn1)C[C@H](C)C2,COc1cc2c(cc1OC)[C@H](C)N(C)C[C@H](C)C2
CCSCCCNc1ncc(C(=O)OC)cn1,CC(=O)c1cnc(C)nc1
C[N@@H+]1C[C@@H](NC(=O)c2cc(-c3cccnc3)on2)[C@H](c2ccccc2)C1,CN[C@@H]1C[N@@H+](C)C[C@H]1c1ccccc1
COc1ccc(S(=O)(=O)N[C@@H]2CCCN(C)C2=O)c(C)c1C,COc1ccc(S(C)(=O)=O)c(C)c1C
Cc1nc(CN2CCCN(S(=O)(=O)CCC(C)C)CC2)cs1,CC(C)CCS(C)(=O)=O
C[N@H+]1C[C@@H](NC(=O)c2cc(-c3cccnc3)on2)[C@H](c2ccccc2)C1,CC(=O)c1cc(C)on1
O=C(NC[C@H](CO)c1ccccc1Cl)[C@H]1CCn2cncc2C1,CC(=O)[C@H]1CCn2cncc2C1
CCOC(=O)c1cnccc1NCc1cc(C)nn1C,CC(=O)c1cnccc1C
CN1C[C@@H](NC(=O)c2cc(-c3cccnc3)on2)[C@H](c2ccccc2)C1,CC(=O)c1cc(C)on1
COc1ccccc1C(=O)N1C[C@@H](O)C[C@@H]1c1ccc(F)c(F)c1,CN1C[C@@H](O)C[C@@H]1c1ccc(F)c(F)c1
CCNC(=O)c1ccc(O[C@@H](C)C(=O)Nc2ccc(Cl)cc2)cc1,CC(=O)c1ccc(C)cc1
CCOC(=O)CCCS(=O)(=O)N1CCCc2ccc(C)cc21,Cc1ccc2c(c1)N(C)CCC2
CCOC(=O)c1c[nH+]ccc1NCc1cc(C)nn1C,CC(=O)c1c[nH+]ccc1C
O=C(NC[C@H](CO)c1ccccc1Cl)[C@H]1CCn2c[nH+]cc2C1,CC(=O)[C@H]1CCn2c[nH+]cc2C1
O=C(CCOCC(F)(F)F)N1CCC2(Cc3ccccc3C2)C1,CN1CCC2(Cc3ccccc3C2)C1
O=S(=O)(c1cc(F)cc(F)c1)N1CCC(O[C@H]2CCOC2)CC1,CS(=O)(=O)c1cc(F)cc(F)c1
CCOC(=O)CN(C(=O)C[C@H]1CCCC[C@H]1O)C1CC1,CC(=O)C[C@H]1CCCC[C@H]1O
c1ccc(-n2nnnc2CN2CCC3(Cc4ccccc4C3)C2)cc1,CN1CCC2(Cc3ccccc3C2)C1
CCOC(=O)CCCS(=O)(=O)NCC(C)(C)c1cccs1,CCC(C)(C)c1cccs1
CN1CCC[C@H](NS(=O)(=O)c2ccccc2Br)C1=O,C[C@H]1CCCN(C)C1=O
c1ccc(-n2nnnc2C[N@@H+]2CCC3(Cc4ccccc4C3)C2)cc1,Cn1nnnc1C[N@@H+]1CCC2(Cc3ccccc3C2)C1
c1ccc(-n2nnnc2C[N@H+]2CCC3(Cc4ccccc4C3)C2)cc1,Cn1nnnc1C[N@H+]1CCC2(Cc3ccccc3C2)C1
CCCCNC(=O)CC[N@H+](C)Cc1ccc(Br)cc1,CC(=O)CC[N@H+](C)Cc1ccc(Br)cc1
CC1CC[NH+](C[C@@H](O)CNC(=O)CCc2ccc(Cl)cc2)CC1,CC(=O)CCc1ccc(Cl)cc1
CC(C)Oc1ccc(NC(=O)C(=O)N2CC[C@H](C3CC3)C2)cc1C#N,CNc1ccc(C)c(C#N)c1
C=CCCO[C@@H](C)C(=O)OC,CC(=O)C(C)C
NC(=O)c1cnc(NCCC2(O)CCC2)c(Cl)c1,Cc1ncc(C(N)=O)cc1Cl
COCCOCc1ccc(C(=O)N[C@@H](CO)C2CCOCC2)cc1,CCc1ccc(C(C)=O)cc1
COc1cc2c(cc1OC)[C@@H](C)N(C(=O)c1cn(C)cn1)C[C@H](C)C2,COc1cc2c(cc1OC)[C@@H](C)N(C)C[C@H](C)C2
CC1CCN(C[C@@H](O)CNC(=O)CCc2ccc(Cl)cc2)CC1,CC(=O)CCc1ccc(Cl)cc1
CCCCNC(=O)CC[N@@H+](C)Cc1ccc(Br)cc1,CC(=O)CC[N@@H+](C)Cc1ccc(Br)cc1
CC(C)[C@H](NC(=O)c1ccco1)C(=O)NC[C@H](CO)c1cccnc1,CNC[C@H](CO)c1cccnc1
CCOC(=O)COc1ccc(C[NH2+]C[C@](C)(O)CC)cc1,CC[C@@](C)(O)C[NH2+]Cc1ccc(C)cc1
CC[C@@H](C)[C@@H](O)C(=O)N1CC=C(c2cc(C)c(N)c([N+](=O)[O-])c2)CC1,CC[C@@H](C)[C@@H](O)C(C)=O
CCc1nc(C)cc(N2CCC[C@@H](OCCOC)C2)n1,CCc1nc(C)cc(C)n1
CCOc1ccc(CC(=O)N[C@@H]2C[N@H+](C)C[C@@H]2c2ccccc2)cc1,CCOc1ccc(CC(C)=O)cc1
CC(C)OCCS(=O)(=O)NCCCNC(=O)c1ccccc1,CC(=O)c1ccccc1
CCOc1ccc(CC(=O)N[C@@H]2C[N@@H+](C)C[C@@H]2c2ccccc2)cc1,CCOc1ccc(CC(C)=O)cc1
CC(C)NC(=O)[C@@H]1CCC[C@H](NS(=O)(=O)CCC(C)(C)C)C1,CC(=O)[C@@H]1CCC[C@H](C)C1
CCCCNC(=O)CCN(C)Cc1ccc(Br)cc1,CCc1ccc(Br)cc1
CCc1nc(N2CCC[C@@H](OCCOC)C2)cc(C)[nH+]1,CCc1nc(C)cc(C)[nH+]1
CCOc1ccc(CC(=O)N[C@@H]2CN(C)C[C@@H]2c2ccccc2)cc1,CCOc1ccc(CC(C)=O)cc1
COC(=O)[C@@H](CF)NC(=O)[C@@H]1Cc2cc(Br)ccc2O1,CC(=O)[C@@H]1Cc2cc(Br)ccc2O1
Cc1nc(Cl)ccc1CC(=O)N1CCn2c1nc1ccccc12,CC(=O)Cc1ccc(Cl)nc1C
CC[C@H]1CN(CCNC(=O)[C@H]2CCCN2CC(F)(F)F)CCO1,CC[C@H]1CN(C)CCO1
COC(=O)C[C@H](C)C(=O)NC[C@H]1C[C@H](C)O[C@H](C)C1,CC(=O)C[C@H](C)C(C)=O
CCC[NH+](CCC)CCCNC(=O)N1CC[C@H](c2cnn(C)c2)C1,CN1CC[C@H](c2cnn(C)c2)C1
O=C(NCC(=O)N1CC[C@@H](C2CC2)C1)c1ccc(C(F)(F)F)cc1,CC(=O)c1ccc(C(F)(F)F)cc1
CC[C@H]1C[N@H+](CCNC(=O)[C@H]2CCCN2CC(F)(F)F)CCO1,CC[C@H]1C[N@H+](CCNC)CCO1
CSc1ccc(NC(=O)[C@@H]2CC(=O)Nc3cc(F)ccc32)nc1,CC(=O)[C@@H]1CC(=O)Nc2cc(F)ccc21
CC[C@H]1C[N@@H+](CCNC(=O)[C@H]2CCCN2CC(F)(F)F)CCO1,CC[C@H]1C[N@@H+](CCNC)CCO1
COC(=O)c1cnc(N[C@@H]2C[C@H]2c2cccnc2)nc1,C[C@@H]1C[C@H]1c1cccnc1
CC(C)[C@@H](NC(=O)c1ccco1)C(=O)NC[C@@H](CO)c1cccnc1,CC(=O)c1ccco1
C[C@H]1OCC[C@@H]1NC(=O)Nc1ccc(-c2noc(C(F)F)n2)cc1,CNc1ccc(C)cc1
C[C@@H]1CC[C@@H](NC(=O)C(=O)NCC2(C)CCOCC2)C1,CN[C@@H]1CC[C@@H](C)C1
CC(=O)N[C@@H]1CCCN(C(=O)N[C@@H]2C[C@@H]2c2c(F)cccc2F)C1,CN[C@@H]1C[C@@H]1c1c(F)cccc1F
COC(=O)C[C@H](C)C(=O)NCC1C[C@H](C)O[C@@H](C)C1,CC(=O)C[C@H](C)C(C)=O
COC(=O)[C@H](CF)NC(=O)[C@H]1Cc2cc(Br)ccc2O1,CC(=O)[C@H]1Cc2cc(Br)ccc2O1
Cc1cccc(C(=O)N[C@@H]2CC[N@@H+](Cc3ccccn3)C[C@@H]2C)c1C,CC(=O)c1cccc(C)c1C
O=C(Nc1cc(F)cc(N2CCOCC2)c1)N1CC[C@H](C2CC2)C1,CNc1cc(C)cc(F)c1
COc1ccc(C(=O)NC[C@@H](CO)Cc2ccc(F)c(F)c2)nc1,COc1ccc(C(C)=O)nc1
COC(=O)Cc1csc(N(C)C(=O)c2ccc3[nH]cnc3c2)n1,CC(=O)c1ccc2[nH]cnc2c1
Cc1cccc(C(=O)N[C@@H]2CC[N@H+](Cc3ccccn3)C[C@@H]2C)c1C,CC(=O)c1cccc(C)c1C
N#Cc1cccc([C@@H]2CN(C(=O)CSCC(F)(F)F)CCO2)c1,CN1CCO[C@H](c2cccc(C#N)c2)C1
Cc1cccc(C(=O)N[C@@H]2CCN(Cc3ccccn3)C[C@@H]2C)c1C,CN[C@@H]1CCN(C)C[C@@H]1C
CN1CCC[C@H](NS(=O)(=O)c2cccc(Br)c2)C1=O,C[C@H]1CCCN(C)C1=O
CC(C)(C)[C@@H]1C[C@@H](NC(=O)N2CCOC[C@H]2c2ccco2)CCO1,CN[C@H]1CCO[C@H](C(C)(C)C)C1
CC[C@H]1CCCC[N@@H+]1CCNC(=O)N1CC[C@H](c2cnn(C)c2)C1,CN1CC[C@H](c2cnn(C)c2)C1
COc1ccc(S(=O)(=O)NC2C(C)(C)C2(C)C)cc1C(N)=O,COc1ccc(S(C)(=O)=O)cc1C(N)=O
CC[C@H]1CCCC[N@H+]1CCNC(=O)N1CC[C@H](c2cnn(C)c2)C1,CC[C@H]1CCCC[N@H+]1CCNC
CCCc1noc(-c2cccc(CNC(=O)N[C@H]3CCO[C@H]3C)c2)n1,CNCc1cccc(C)c1
COCC[C@H](NC(=O)Nc1ccc(Br)c(C)n1)C(N)=O,CNc1ccc(Br)c(C)n1
C[C@@H]1C[N@H+](Cc2ccccn2)CC[C@@H]1NC(=O)CCC1CCCC1,CC(=O)CCC1CCCC1
COc1ccc(C(=O)NC[C@H](CO)Cc2ccc(F)c(F)c2)nc1,COc1ccc(C(C)=O)nc1
C[C@H]1OCC[C@@H]1NC(=O)N(C)Cc1cnn(-c2cccc(Cl)c2)c1,Cc1cccc(Cl)c1
COc1cc(CC(=O)NC[C@H](CO)c2cccnc2)cc(OC)c1O,COc1cc(CC(C)=O)cc(OC)c1O
CC[C@H]1CCCCN1CCNC(=O)N1CC[C@H](c2cnn(C)c2)C1,CN1CC[C@H](c2cnn(C)c2)C1
C[C@@H]1C[N@@H+](Cc2ccccn2)CC[C@@H]1NC(=O)CCC1CCCC1,CC(=O)CCC1CCCC1
CC[C@H]1CCC[C@H]1NC(=O)C(=O)NCC1(C)CCOCC1,CC[C@H]1CCC[C@H]1NC
O=C(CNC(=O)c1cccnc1)NC[C@@H](CO)c1ccccc1Cl,CC(=O)c1cccnc1
CCN1CCC([N@@H+](Cc2ccc(-n3ccnc3)nc2)C2CC2)CC1,CCN1CCC([N@@H+](Cc2ccc(C)nc2)C2CC2)CC1
CC(C)NC(=O)[C@H]1CCC[C@H](NS(=O)(=O)CCC(C)(C)C)C1,CC(=O)[C@H]1CCC[C@H](C)C1
CC[NH+]1CCC([N@H+](Cc2ccc(-n3ccnc3)nc2)C2CC2)CC1,CC[NH+]1CCC([N@H+](Cc2ccc(C)nc2)C2CC2)CC1
CC[NH+]1CCC([N@@H+](Cc2ccc(-n3ccnc3)nc2)C2CC2)CC1,CC[NH+]1CCC([N@@H+](Cc2ccc(C)nc2)C2CC2)CC1
Cn1cc(-c2ccccc2CNC(=O)Cc2ccc3c(c2)OCO3)cn1,CC(=O)Cc1ccc2c(c1)OCO2
COC(=O)[C@](C)(CNC(=O)CCc1ncccn1)c1ccc(F)cc1,CNC[C@@](C)(C(C)=O)c1ccc(F)cc1
CCc1cc(NC(=O)[C@@H]2CC(=O)N(C)[C@H]2c2ccc(OC)cc2)n[nH]1,COc1ccc([C@H]2[C@H](C(C)=O)CC(=O)N2C)cc1
C[C@@H](C(=O)NC[C@H](CO)c1cccnc1)N1CCc2ccccc2C1,CN1CCc2ccccc2C1
C[C@@H](C(=O)NC[C@H](CO)c1cccnc1)[N@@H+]1CCc2ccccc2C1,CC(=O)[C@H](C)[N@@H+]1CCc2ccccc2C1
C[C@@H](NC(=O)Nc1cnn(-c2ncccc2F)c1)c1ccccn1,Cc1ncccc1F
C[C@@H](C(=O)NC[C@H](CO)c1cccnc1)[N@H+]1CCc2ccccc2C1,CC(=O)[C@H](C)[N@H+]1CCc2ccccc2C1
COC(=O)c1cccc(CC(=O)N[C@H]2c3cccc(F)c3O[C@H]2C)c1,CN[C@H]1c2cccc(F)c2O[C@H]1C
CCOc1ccccc1CCC(=O)NC[C@@H](O)C[NH+]1CCC(C)CC1,CCOc1ccccc1CCC(C)=O
CN1CCC[C@@H](NS(=O)(=O)c2cccc(C(F)(F)F)c2)C1=O,CS(=O)(=O)c1cccc(C(F)(F)F)c1
O=S(=O)(c1ccccc1F)N1CCC(O[C@@H]2CCOC2)CC1,CS(=O)(=O)c1ccccc1F
C=CCC[C@H](NC(=O)[C@@H](CC)N(C)C)c1ccccc1,C=CCC[C@H](NC)c1ccccc1
Cc1nc2n(c1C)CCN(c1nccc(OCc3ccccc3)n1)C2,Cc1nc2n(c1C)CCN(C)C2
Cn1cnc2cc(C(=O)NCc3ccc(S(C)(=O)=O)s3)ccc21,CC(=O)c1ccc2c(c1)ncn2C
Cc1[nH+]c2n(c1C)CCN(c1nccc(OCc3ccccc3)n1)C2,Cc1[nH+]c2n(c1C)CCN(C)C2
CC[C@@H](C)NC(=O)CN1CCC[C@H]1C(=O)N1CCC[C@@H]1C1CCCC1,CN1CCC[C@@H]1C1CCCC1
