name,SMILES
mol_24018,O=Cc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cc1
mol_24019,O=Cc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1
mol_24020,O=Cc1ccc([N+](=O)[O-])c(N2CCC(O)CC2)c1
mol_24021,COC1CCCN(c2cc(C=O)ccc2[N+](=O)[O-])C1
mol_24022,O=Cc1ccc(-n2ccnc2Br)nc1
mol_24023,COc1cc2c(OCC3NC(=O)C(F)C3C)nccc2cc1C(N)=O
mol_24024,C=CCOc1c(OC)cc(CCN)cc1OC.Cl
mol_24025,C=CS(=O)(=O)Nc1ccc(NC(=O)c2ccc3ccccc3c2)cc1
mol_24026,CCCCCCCCOC(=O)CCC(N)C(=O)O
mol_24027,COCCNC(=O)c1ccc2n[nH]c(Cc3ccc(-c4cnn(C)c4)cc3)c2c1
mol_24028,CC1(Cn2cc(-c3ccc(C#N)nc3-c3ccc4c(c3)C(=O)NC4)cn2)CCCC1
mol_24029,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1.Cl
mol_24030,CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(CCNC(=O)c2cccc(S(=O)(=O)F)c2)c1=O
mol_24031,O=Cc1ccc(S(=O)(=O)N2CCCc3cc(Cl)ccc32)cc1
mol_24032,COC1CCN(S(=O)(=O)c2ccc(C=O)cc2)CC1
mol_24033,CN(C1CCOCC1)S(=O)(=O)c1ccc(C=O)cc1
mol_24034,Cl.Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCNCC1
mol_24035,c1ccc2c(NC3CCCCC3)nc(C3CC3)nc2c1
mol_24036,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)[nH]nc4c3)n2)cc1S(N)(=O)=O
mol_24037,O=C(NCCOCCOCCNC(=O)OCC1C2CCC#CCCC21)OCC1C2CCC#CCCC21
mol_24038,[H]c1c([H])c(N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)c([H])c([H])c1OCC1(C)Cn2cc([N+](=O)[O-])nc2O1
mol_24039,Cc1[nH]nc2c1C(c1cc(CO)cc(-c3ccccc3)c1)(C(C)C)C(C#N)=C(N)O2
mol_24040,COc1cccc(CNC(=O)c2ccc(C=O)cc2)c1
mol_24041,CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-]
mol_24042,CNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1
mol_24043,CCSC(=O)CCCCCNC(=O)CCCCC1SCC2NC(=O)NC21
mol_24044,CC#CC(=O)N1CCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
mol_24045,COc1cc(-c2cncc(-c3cnn(C4CCNCC4)c3)c2)cc(OC)c1OC
mol_24046,O=Cc1ccc(C(=O)N2CCC(CCO)CC2)cc1
mol_24047,C=CS(=O)(=O)Nc1ccc(Cc2ccc3ccccc3c2)c(O)c1
mol_24048,CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(CCNC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O
mol_24049,Cn1cncc1CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
mol_24050,CN(C(=O)Oc1ccc(CN)cc1)c1ccc(N)cc1
mol_24051,C=CC(=O)Nc1ccc(C)c(Oc2ccc(Cl)cc2)c1
mol_24052,N#CC(=CC1CC1)C(=O)N1CCCC(n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1
mol_24053,O=C(CCl)NNC(=O)c1cc2c(s1)CCCC2
mol_24054,COC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(Cl)c1
mol_24055,C=CS(=O)(=O)Nc1ccc2c(c1)CCN(C(=O)c1ccccc1)C2
mol_24056,CN(C(=O)Oc1ccc(CN)cc1)c1ccc(CN)cc1
mol_24057,COc1ccc(C23Oc4cc(OC)cc(OC)c4C2(O)C(O)C(C(=O)N(C)OC)C3c2ccccc2)cc1
mol_24058,O=C(Nc1cccc(S)c1)c1cc(Br)ccc1O
mol_24059,Cl.Cl.Cl.NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
mol_24060,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCNCC3)cc2)ncc1Cl.Cl
mol_24061,C=CC(=O)N1CC(NC(=O)COc2ccc(Br)cc2NC(=O)c2cc(C)no2)C1
mol_24062,CC(C)CC(C(=O)O)N(C)C(=O)OCC[Si](C)(C)C
mol_24063,CCCN(CCC)C1CCc2c(OC)cccc2C1C.O=C(O)C=CC(=O)O
mol_24064,C=CS(=O)(=O)Nc1ccc(Cc2ccc3ccc(O)cc3c2)cc1
mol_24065,O=C(Cc1ccc(O)c(O)c1)OCCc1ccc(F)cc1
mol_24066,CC=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)cc2CO)C1
mol_24067,CC(=O)OCCSSCCOC(=O)ON1C(=O)CCC1=O
mol_24068,CCCCC(NC(=O)C(CCCCN)NC(=O)c1ccccc1)C(=O)NC1CN(c2ccccc2)C1=O
mol_24069,Cc1ccc(N(C(=O)c2ccco2)C2CCN(CCC(O)C3CCCCC3)CC2)nc1.Cl
mol_24070,Cc1ccc(C(=O)Nc2cccc(S)c2)c(O)c1
mol_24071,CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4ccccc4c3)nn2)CC1.Cl.Cl.O.O
mol_24072,CCCCCC=CCC=CCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-]
mol_24073,C=CS(=O)(=O)Oc1ccc(Oc2ccccc2)cc1
mol_24074,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1.Cl.Cl
mol_24075,O=C(OCCc1ccc(F)cc1)c1cc(O)c(O)c(O)c1
mol_24076,C=CC(=O)N1CCCC(c2ccc(C(N)=O)c3[nH]ccc23)C1
mol_24077,NC(N)=NCc1ccc(NC(=O)Oc2ccc(N)cc2)cc1
mol_24078,CC1(C)CCS(=O)c2ccc(C#Cc3ncc(C(=O)O)cn3)cc21
mol_24079,CN(C)C(COc1cncc2nnc(-c3ccc(C#N)cc3)n12)c1ccc(F)c(F)c1
mol_24080,C=CS(=O)(=O)Nc1ccc(Cc2ccccc2)cc1
mol_24081,Clc1nc(NCc2ccncc2)c2cc[nH]c2n1
mol_24082,O=C1CCC(N2Cc3c(Nc4ccnc(Nc5ccc6c(c5)CCC6)n4)cccc3C2=O)C(=O)N1
mol_24083,CS(=O)(=O)c1ccc(C=Cc2nc3ccc(Cl)cc3c(=O)[nH]2)cc1
mol_24084,CC(O)c1cccc(NC(=O)c2nn(Cc3ccc(F)cc3)c3c2CN(C(=O)c2ccc[nH]2)CC3C)c1
mol_24085,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)NCCCN
mol_24086,CCCCC(NC(=O)C(CCCCN)NC(=O)c1ccccc1)C(=O)NC1CN(c2ccccc2)C1=O
mol_24087,C=CS(=O)(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)CCNC3)cc1
mol_24088,C=CC(=O)N(C)c1cc(O)cc(C(O)c2ccccc2)c1
mol_24089,C=CC(=O)N(C)c1cc(O)cc(C(O)c2ccccc2)c1
mol_24090,COC(C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12
mol_24091,CC(O)CCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
mol_24092,CC(C)N1CCC(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCCCC4)CC1
mol_24093,CN(C)c1ccc2c(c1)Oc1cc(N(C)C)ccc1C21OC(=O)c2ccc(C(=O)ON3C(=O)CCC3=O)cc21
mol_24094,CC(=O)N(c1ccccc1)C1CCN(CCc2ccc(C)cc2)CC1.Cl
mol_24095,CC(C(=O)c1cccc(F)c1)N1CCCC1.Cl
mol_24096,Cc1csc(-c2[nH]cnc2-c2ccc3ncsc3c2)n1.Cl
mol_24097,COCC(=O)N(c1ccccc1)C1CCNCC1.Cl
mol_24098,CCOCC1(COCC)CCC(c2[nH]ncc2CN(C)CCNC)CC1.Cl.Cl.Cl
mol_24099,O=C(Nc1ccccc1)C12CC1C(=NO)c1ccccc1O2
mol_24100,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1
mol_24101,Cc1cccc(C)c1C(=O)NC(Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O
mol_24102,[H]C([H])(C=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1)C([H])([H])CC(=O)O
mol_24103,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1
mol_24104,COc1cccc(Nc2ncnn3ccc(CN4CCC(N)C(O)C4)c23)c1
mol_24105,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(C)=O)C1CCCCC1
mol_24106,Cl.Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1
mol_24107,COc1ccc(CNCCc2cc(OC)c(Br)cc2OC)cc1.Cl
mol_24108,COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN1CCNCC1
mol_24109,O=C(C=Cc1ccco1)Nc1ccc2oc(-c3ccncc3)nc2c1
mol_24110,CN(C(=O)OCC1c2ccccc2-c2ccccc21)C(Cc1ccccc1)C(=O)O
mol_24111,COc1ccc(NC(=O)C(=O)c2c[nH]c3ccccc23)cc1OC
mol_24112,O=C(O)c1cccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)c1
mol_24113,Cc1ccc(NC(=O)c2cccc(OCc3c(C)noc3C)c2)cc1S(N)(=O)=O
mol_24114,COc1cc(C(=O)N(C)C)cnc1-c1cc2nccc(-c3ccc(OC4CCOCC4)c(C#N)c3)c2o1
mol_24115,Cc1ccc(S(=O)(=O)N=S(C)c2ccc(OCc3ccccc3)cc2)cc1
mol_24116,COc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O
mol_24117,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
mol_24118,O=C(Nc1nc2ccccc2s1)c1cccc(S(=O)(=O)N2CCCCCC2)c1
mol_24119,Cc1cc(=O)oc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc12
mol_24120,COC(=O)C1=C(C(=O)OC)SC(=C2C(=S)C(C)(C)Nc3cc(C)c(C)cc32)S1
mol_24121,CC(C)(C)OC(=O)NC(CNC(=O)OCc1ccccc1)C(=O)O
mol_24122,Cc1ccccc1-c1cc(NCc2cnc[nH]2)ccc1C(=O)NC(CC(C)C)C(=O)O.Cl
mol_24123,CCCn1cnc2c(NCc3ccccc3)nc(NC(CC)CO)nc21
mol_24124,Cl.Oc1cccc(CCN(CCc2ccccc2)CC2CC2)c1
mol_24125,COC1(C(=O)NC(C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1
mol_24126,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2c1ncccn1)C(C)OC
mol_24127,CC(=O)N1CC(c2c[nH]c3cc(F)ccc23)C2C1CCN2C(=O)C(NC(=O)C(C)N)C1CCCCC1
mol_24128,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2c1ncccn1)C(C)O
mol_24129,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2c1ncccn1)C(C)(C)C
mol_24130,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2c1ncccn1)C1CCCCC1
mol_24131,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O)C(C)(C)C
mol_24132,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(C)=O)C(C)OC
mol_24133,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2c1ncccn1)C(C)C
mol_24134,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O)C(C)OC
mol_24135,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O)C(C)C
mol_24136,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(C)=O)C(C)(C)C
mol_24137,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O)C1CCCCC1
mol_24138,CCC(NC(=O)C(C)NC)C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O
mol_24139,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(C)=O)C(C)C
mol_24140,CCC(NC(=O)C(C)NC)C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(C)=O
mol_24141,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O)C(C)(C)C
mol_24142,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O)C1CCCCC1
mol_24143,CC(N)C(=O)NC(C(=O)N1CCC2NCC(c3c[nH]c4cc(F)ccc34)C21)C1CCCCC1
mol_24144,CC(N)C(=O)NC(C(=O)N1CCC2NCC(c3cn(Cc4ccccc4)c4cc(F)ccc34)C21)C1CCCCC1
mol_24145,CNC(C)C(=O)NC(COC)C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2c1ncccn1
mol_24146,C=CC(=O)Nc1ccccc1Nc1ncnc2[nH]cc(Cl)c12
mol_24147,O=C(Nc1cccnc1)N1CC(C#CCc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)C1
mol_24148,N#CC1CSC2CCC(NC(=O)OCc3ccccc3)CN12
mol_24149,N#CC1CSC2CCC(NC(=O)OCc3ccccc3)CN12
mol_24150,N#CC1CCSC2CC(NC(=O)OCc3ccccc3)C(=O)N12
mol_24151,CC1OC2CC(NC(=O)OCc3ccccc3)C(=O)N2C1C#N
mol_24152,CC1OC2CC(NC(=O)OCc3ccccc3)C(=O)N2C1C#N
mol_24153,CC#Cc1cncc(-c2csc(C3(C)CC(=O)N(C)C(N)=N3)c2)c1
mol_24154,CC(C)c1cnn2c(NCc3ccccc3)cc(NC(CO)C(O)CO)nc12
mol_24155,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CCC(OC(N)=O)c2ccc(F)cc2)CC1
mol_24156,CNC(C)C(=O)NC(C(=O)N1CCCC1c1cc2ccnc(-c3ccc(F)cc3)c2[nH]1)C1CCCCC1
mol_24157,CNC(C)C(=O)NC(C(=O)N1CCCC1c1cc2nc(C)nc(-c3ccc(F)cc3)c2[nH]1)C1CCOCC1
mol_24158,CNC(C)C(=O)NC(C(=O)N1CCCC1c1cc2ccnc(-c3ccc(F)cc3)c2[nH]1)C1CCOCC1
mol_24159,CCC(=O)N(c1ccc(OC)cc1)C1CCN(Cc2ccccc2)CC1
mol_24160,COCC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cccnc1
mol_24161,O=C(NCCn1cccn1)c1cc(-c2ccco2)on1
mol_24162,COc1ccc(-c2cc(=O)[nH]c(=S)n2CCCCN)c(OC)c1.Cl
mol_24163,COc1ccc2c(c1)c(C(=O)Nc1cc(C(=O)OC(C)(C)C)ccc1F)cn2C(C)=O
mol_24164,CCCCCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1.Cl
mol_24165,CCCCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1.Cl
mol_24166,CCN(CC)C(=O)C1CC(n2cc(-c3ccccn3)nn2)CN1
mol_24167,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)nn2)c1F
mol_24168,Cc1noc(NC(=O)N2CCC3(CC2)CC(c2ccc(C(F)(F)F)cc2)CO3)c1C
mol_24169,Cc1noc(NC(=O)N2CCC3(CC2)CC(c2ccc(OC(F)(F)F)cc2)CO3)c1C
mol_24170,COc1ccc(C2CC3(CCN(C(=O)Nc4onc(C)c4C)CC3)C2)cc1
mol_24171,COc1ccccc1C1CC2(CCN(C(=O)Nc3onc(C)c3C)CC2)C1
mol_24172,Cc1noc(NC(=O)N2CCC3(CC2)CC(c2cccc(C#N)c2)CO3)c1C
mol_24173,O=C(C1=C(O)C(=O)N(c2nncs2)C1c1ccccc1Cl)c1cccs1
mol_24174,Cc1noc(NC(=O)N2CCC3(CC2)CC(c2ccccc2)CO3)c1C
mol_24175,Cc1noc(NC(=O)N2CCC3(CC2)CC(c2ccccc2)C3)c1C
mol_24176,Cn1nnc(NC(=O)N2CCC3(CC2)CC(c2cccc(OC(F)(F)F)c2)C3)n1
mol_24177,Cn1ncnc1NC(=O)N1CCC2(CC1)CC(c1cccc(OC(F)(F)F)c1)C2
mol_24178,Cc1noc(NC(=O)N2CCC3(CC2)CC(c2ccc(C#N)cc2)CO3)c1C
mol_24179,C=CC(=O)NCC#Cc1cncnc1Nc1ccc(OCc2ccccn2)c(Cl)c1
mol_24180,[H]c1c([H])c(C(O)CCC2C(=O)N(c3ccc(F)cc3)C2c2ccc(O)cc2)c([H])c([H])c1F
mol_24181,CCCC1(C(O)CC=CC2C(O)CC(=O)C2CC=CCCCC(=O)O)CCC1
mol_24182,CCC(CC)n1c(=O)[nH]c2ncc(Cl)c(-c3nn[nH]n3)c21
mol_24183,N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CCC3C2C2CCCC2)cc1Cl
mol_24184,COC1CC(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1
mol_24185,NC(=O)C1Cc2ccccc2CN1C(=O)CC(N)Cc1ccccc1F
mol_24186,NC(=O)C(Cc1ccc(N=C(N)N)cc1)NC(=O)CSc1ccc(Cl)cc1
mol_24187,O=C1N(CCc2c[nH]c3ccccc23)c2ccc(Nc3ccnc4c3CCC4O)cc2OC1(F)F
mol_24188,O=C1N(CCc2c[nH]c3ccccc23)c2ccc(Nc3ccnc(CO)c3)cc2OC1(F)F
mol_24189,C=CCn1c(SCC(=O)O)nnc1-c1ccco1
mol_24190,COc1ccc2nc(C3=NC(C(=O)O)CS3)sc2c1
mol_24191,Cc1cccc(S(=O)(=O)Nc2nc3ccccc3nc2Cl)c1
mol_24192,COc1ccc(CCN2CCCC(CN3CCc4cc(OC)c(OC)cc4CC3=O)C2)cc1OC.Cl
mol_24193,NC(=O)c1ccc(CNC(=O)NCC2CN(Cc3ccc(Cl)c(Cl)c3)CCO2)cc1
mol_24194,CC(O)(COc1c(F)c(F)c(F)c(F)c1F)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
mol_24195,CC(CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(F)cc1
mol_24196,CCCCCC(O)C=CC1C(O)CC(O)C1CCCCCCC(=O)O
mol_24197,CC(NC(=O)c1ccc(OCc2cccc(F)c2)nc1)C(C)(C)C
mol_24198,O=C(O)C1CCS(=O)(=O)N1Cc1cccc(COc2ccc(-c3cc(F)c(F)cc3F)cc2)c1
mol_24199,O=CN(O)CC(CC1CCCC1)C(=O)N1CC(F)CC1C(=O)Nc1cccnn1
mol_24200,Cc1cn(C2CC(O)C(CO[Si](C)(C)C(C)(C)C)O2)c(=O)[nH]c1=O
mol_24201,Cc1ccc(N2CCC(CCOc3ccc(S(C)(=O)=O)cc3)CC2)nn1
mol_24202,CCCS(=O)(=O)N1CCC(c2ccccc2)(C(C)NC(=O)c2c(N)cccc2Cl)CC1
mol_24203,COC(=O)C(c1ccccc1)N1CCCC1.Cl
mol_24204,O=C1Nc2c(Cl)ccc(OC3CC(C(=O)O)C3)c2C2(CCCCC2)N1
mol_24205,Cc1c(-c2cc(-c3ccccc3Cl)no2)cnn1C1CCNCC1.Cl
mol_24206,CCN(CC)c1ccc2cc(C=C(C#N)C(=O)N(C)C)c(=O)oc2c1
mol_24207,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
mol_24208,CC(C)(C)OC(=O)N1CC(OCCOCCOCCOCCOC2CCCCO2)CC1CO
mol_24209,COc1cc(N2CCN(C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2cccnc2N(C)C)n1
mol_24210,C=CC(=O)N1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccc6c(c5)ncn6C)c(C)c4)c3n2)CC1
mol_24211,CCCCCC(O)C(O)C=CC=CC=CC=CC(O)CCCC(=O)OC
mol_24212,CC(OC(C)(C)C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)O
mol_24213,Cc1ccc(C)c(Cn2c(C(O)c3ccncc3)nc3ccccc32)c1
mol_24214,O=C(O)c1nn(CC2CCC(O)CC2)c2ccccc12
mol_24215,CC(C)C(NC(=O)c1nn(CC2CCCC(O)C2)c2ccccc12)C(N)=O
mol_24216,Cc1nn2c(N3CCN(CCO)CC3)cc(-c3ccccc3)nc2c1-c1ccccc1
mol_24217,[H]c1c([H])c([H])c2c(c1[H])c(C(=O)c1cccc3ccccc13)c([H])n2CCCC(=O)O
mol_24218,CCC#CCC(C)C(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)C(F)(F)C21
mol_24219,CC(C)(O)CC1CCN(C(=O)c2nc3ccccc3[nH]2)CC1
mol_24220,Cc1cnc(Nc2nc(Sc3ccc(NC(=O)Nc4ccccc4)cc3)nc(N3CCN(C)CC3)n2)s1
mol_24221,CCCCc1ccc(-c2nc(C)c(C(=O)OC)s2)cc1
mol_24222,CC(C)C(=O)OCC1OC(n2ccc(N)nc2=O)C(C)(F)C1OC(=O)C(C)C
mol_24223,O=C(Nc1ccc(-c2ccncc2)cc1)NC(CO)c1ccccc1
mol_24224,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OC(F)(F)F)cc2)cn1
mol_24225,CC(C)C(NC(=O)OCc1ccccc1)C(=O)N1CCCC1C(=O)NC(C(=O)C(F)(F)F)C(C)C
mol_24226,COc1ccc2c(c1)C(CC(=O)O)C(C)N2C(=O)c1ccc(Cl)cc1
mol_24227,Cc1cc(C(=O)Nc2ccc(C)c(NC(=O)c3csc4c(N)ncnc34)c2)n(Cc2ccc(F)cc2)n1
mol_24228,CC(C)OC(=O)COCC=CCC1C(Cl)CC(O)C1C=CC(O)C1CCCCC1
mol_24229,CCCCCc1ccc(C(=O)NCCn2cc(CCCCCc3cnc(N)[nH]3)nn2)cc1
mol_24230,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O.O=S(=O)(O)O
mol_24231,CCCC(NC(C)C)C(=O)c1ccccc1.Cl
mol_24232,O=C(c1cccc2ccccc12)c1cn(CCCCOC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc12
mol_24233,O=C(O)C(F)(F)F.O=C(O)C1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
mol_24234,CCCCCCCCCC=CC(O)C(CO)NC(C)=O
mol_24235,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCN)C(C)(C)C)cc1
mol_24236,Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2c1cc(CNCC(C)(C)O)n2C
mol_24237,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(=O)C1CC1)C1CCCCC1
mol_24238,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O)C(C)C
mol_24239,COC(=O)c1cccc2c(CCNc3ccc(Nc4ccnc5c4CCC5O)c(OC)c3F)c[nH]c12
mol_24240,C[N+]1(Cc2ccccc2)CCC(C(=O)OCC2CCCC2)CC1
mol_24241,COc1cccc(-c2csc(NC(=O)CN3C(=O)c4ccccc4C3=O)n2)c1
mol_24242,Cc1ccccc1CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
mol_24243,CC1CCCC(NC(=O)NC(=O)CN2CCCC2)C1C
mol_24244,COc1ccc(CCNC(=O)c2ccc3c(c2)nc2n3CCC(C)C2)cc1OC
mol_24245,COc1ccc(-c2onc(C)c2C)cc1S(=O)(=O)NC1CCCCC1
mol_24246,COc1ccc(CCNC(=O)C2c3ccccc3C(=O)N(C)C2c2cn(C)c3ccccc23)cc1OC
mol_24247,COc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(C)C1c1cn(C)c2ccccc12
mol_24248,COc1cccc(CNC(=O)C2c3ccccc3C(=O)N(C)C2c2cn(C)c3ccccc23)c1
mol_24249,COc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(C)C1c1c[nH]c2ccccc12
mol_24250,COc1cccc(NC(=O)C2c3ccccc3C(=O)N(C)C2c2c[nH]c3ccccc23)c1
mol_24251,COCCN1C(=O)c2ccccc2C(C(=O)Nc2cccc(OC)c2)C1c1c[nH]c2ccccc12
mol_24252,CCn1cc(C(=O)N2CCC(C)CC2)c2cc(OC)c(OC)cc2c1=O
mol_24253,COc1cccc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NC4CCCC4)c(=O)c3c2)c1
mol_24254,CCOc1ccc(CNC(=O)C2c3ccccc3C(=O)N(C)C2c2c[nH]c3ccccc23)cc1
mol_24255,O=C(CS(=O)(=O)N1CCCC1)c1ccc(F)cc1
mol_24256,CC1=C(c2ccc(NN=C(C#N)C#N)cc2)NNC(=O)C1
mol_24257,CCC(NC(=O)C(C)NC)C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O
mol_24258,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)CC3C)c12
mol_24259,[N-]=[N+]=NC1CC(C(=O)O)N(C(=O)OCC2c3ccccc3-c3ccccc32)C1
mol_24260,CC1CCCCC1Oc1cccc(-c2cc3cc(C(=N)N)c(F)cc3[nH]2)c1O
mol_24261,C=CCN1C(=O)C2C(C(=O)Nc3cccc(OC)c3)C3C=CC2(O3)C1C(=O)NC1CCCCC1C
mol_24262,Cc1oc(-c2ccccc2)nc1CS(=O)CC(=O)N1CCN(c2ccccc2)CC1
mol_24263,Cc1cccc(-c2nc(CSCC(=O)NC3CCCCC3)c(C)o2)c1
mol_24264,Cc1ccccc1-c1nc(CSCC(=O)NC2CCCCC2)c(C)o1
mol_24265,COc1ccc(NC(=O)Cn2ncc3c(=O)oc4ccccc4c32)cc1Cl
mol_24266,CCC#CCC(C)C(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)C(F)(F)C21
mol_24267,O=c1cc(-c2cccs2)nc(C2CCCN(Cc3cn(-c4ncccn4)cn3)C2)[nH]1
mol_24268,CC(C)c1c(CCC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)cn1-c1ccccc1
mol_24269,CCC(C)CC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1
mol_24270,CCS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3cccs3)C(c3ccc(F)cc3)C2)cc1
mol_24271,CCCCOc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCO3
mol_24272,CCCc1cc(C(=O)Nc2ccc(Br)cc2)no1
