SMILES,Canonical_SMILES
Cc1nc2c([nH]1)c(=O)[nH]c(=O)n2C,Cc1nc2c([nH]1)c(=O)[nH]c(=O)n2C
COc1ccc2oc(=O)sc2c1,COc1ccc2oc(=O)sc2c1
Cc1[nH]n(C)c(=O)c1C(=O)c1ccccc1,Cc1[nH]n(C)c(=O)c1C(=O)c1ccccc1
CCc1nc2ccccc2n1C,CCc1nc2ccccc2n1C
CCn1c(=O)c2c(n3c(SCC(C)=O)nnc13)-c1ccccc1CC21CCCCC1,CCn1c(=O)c2c(n3c(SCC(C)=O)nnc13)-c1ccccc1CC21CCCCC1
Cc1ccccc1,Cc1ccccc1
CN=C(C)c1ccc([N+](=O)[O-])cc1,CN=C(C)c1ccc([N+](=O)[O-])cc1
CNc1ccc2nc(NC)sc2c1,CNc1ccc2nc(NC)sc2c1
CC(=O)c1ccc(Cl)c(S(C)(=O)=O)c1,CC(=O)c1ccc(Cl)c(S(C)(=O)=O)c1
CN1CCCCC1,CN1CCCCC1
CCCCn1c(C)cn2c3ccccc3nc12,CCCCn1c(C)cn2c3ccccc3nc12
Cc1nc2ccccc2n1C,Cc1nc2ccccc2n1C
COc1cccc(C)c1,COc1cccc(C)c1
CC(=O)c1ccco1,CC(=O)c1ccco1
CC(=O)CSc1nnnn1C,CC(=O)CSc1nnnn1C
CCc1ccccc1,CCc1ccccc1
CC(=O)c1ccc(S(C)(=O)=O)cc1,CC(=O)c1ccc(S(C)(=O)=O)cc1
CNc1cccnc1,CNc1cccnc1
Cn1nnc2ccccc21,Cn1nnc2ccccc21
CCCS(C)(=O)=O,CCCS(C)(=O)=O
CCCCCCC(C)=O,CCCCCCC(C)=O
CC(=O)C1CN(C)S(=O)(=O)N1C,CC(=O)C1CN(C)S(=O)(=O)N1C
CP(=O)(Oc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,CP(=O)(Oc1ccccc1)Oc1ccc([N+](=O)[O-])cc1
CCc1cccc(Cl)c1,CCc1cccc(Cl)c1
CNc1cccc(C)n1,CNc1cccc(C)n1
CC(=O)c1ccc(C)cc1,CC(=O)c1ccc(C)cc1
CC1CCC(c2ccccc2)CC1,CC1CCC(c2ccccc2)CC1
Cc1ccn2cc(C)nc2c1,Cc1ccn2cc(C)nc2c1
COCC(=O)C1(C)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,COCC(=O)C1(C)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
CNc1ccc2c(c1)N(C)CCS2,CNc1ccc2c(c1)N(C)CCS2
CCCCOc1ccc2c(c1)N(C)CCS2,CCCCOc1ccc2c(c1)N(C)CCS2
Cc1ccc2c(c1)N(C)CCS2,Cc1ccc2c(c1)N(C)CCS2
Cc1ccc2c(c1)cc(C)c(=O)n2C,Cc1ccc2c(c1)cc(C)c(=O)n2C
CN1CCNC(Cc2ccccc2)C1=O,CN1CCNC(Cc2ccccc2)C1=O
CS(=O)(=O)c1cccc2ccccc12,CS(=O)(=O)c1cccc2ccccc12
CCCCCCc1ccc(NC)cc1,CCCCCCc1ccc(NC)cc1
CNc1cc(C2CCC(OC)C2)[nH]n1,CNc1cc(C2CCC(OC)C2)[nH]n1
CNC(C(N)=O)C(C)(C)C,CNC(C(N)=O)C(C)(C)C
CC(=O)c1nn(C)c2ccccc12,CC(=O)c1nn(C)c2ccccc12
Cc1ccc(C(F)(F)F)cc1,Cc1ccc(C(F)(F)F)cc1
CN1CCOCC1,CN1CCOCC1
Cc1nc2ccccc2c(=O)n1C,Cc1nc2ccccc2c(=O)n1C
CNc1cccc(Cl)c1,CNc1cccc(Cl)c1
CC1=CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC1=CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
CC(=O)c1c(C)c2cnc(C)nc2n(C)c1=O,CC(=O)c1c(C)c2cnc(C)nc2n(C)c1=O
CC(=O)[C@H]1C(=O)NC[C@@H]1c1ccccc1,CC(=O)C1C(=O)NCC1c1ccccc1
CCc1c(C2CC2)nc2ccccc2c1C,CCc1c(C2CC2)nc2ccccc2c1C
CNCC(C)=O,CNCC(C)=O
Cc1ncccn1,Cc1ncccn1
CC1CC(=O)N(C)C1=O,CC1CC(=O)N(C)C1=O
CCC(C(C)=O)c1ccccc1,CCC(C(C)=O)c1ccccc1
Cc1cccc(C(C)c2ccc3ccc(C)nc3c2O)n1,Cc1cccc(C(C)c2ccc3ccc(C)nc3c2O)n1
CC(=O)c1cccc(C)c1,CC(=O)c1cccc(C)c1
Cc1ccccc1,Cc1ccccc1
CC(=O)c1cccc(S(C)(=O)=O)c1,CC(=O)c1cccc(S(C)(=O)=O)c1
CNc1c(C)c2cc(Br)ccc2[nH]c1=O,CNc1c(C)c2cc(Br)ccc2[nH]c1=O
CC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3,CC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3
CNCc1ccccc1,CNCc1ccccc1
Cc1ccc(F)cc1,Cc1ccc(F)cc1
CC(=O)CC1CC2CCC1C2,CC(=O)CC1CC2CCC1C2
CCC(=O)c1ccc(Cl)cc1,CCC(=O)c1ccc(Cl)cc1
CC(C)=O,CC(C)=O
CC(=O)c1cc(S(C)(=O)=O)ccc1F,CC(=O)c1cc(S(C)(=O)=O)ccc1F
CNC,CNC
CC(=O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1(O)O,CC(=O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1(O)O
CC(=O)C(C#N)Cc1ccc(O)c(O)c1,CC(=O)C(C#N)Cc1ccc(O)c(O)c1
CNC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,CNC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
CCC1C(O)CC2OC(C)CC21,CCC1C(O)CC2OC(C)CC21
CCc1ccc(C(F)(F)F)cc1,CCc1ccc(C(F)(F)F)cc1
CC(=O)c1cc2ccccc2cc1O,CC(=O)c1cc2ccccc2cc1O
CC(=O)C(C(=O)c1ccccc1)C1(O)C(=O)c2ccccc2C1=O,CC(=O)C(C(=O)c1ccccc1)C1(O)C(=O)c2ccccc2C1=O
CN1CCc2ccccc21,CN1CCc2ccccc21
CN1CCOCC1,CN1CCOCC1
CC(=O)C12CC3CC(C)(CC(C)(C3)C1)C2,CC(=O)C12CC3CC(C)(CC(C)(C3)C1)C2
CC(=O)c1cc(S(C)(=O)=O)ccc1F,CC(=O)c1cc(S(C)(=O)=O)ccc1F
CNC(C)c1cccc2ccccc12,CNC(C)c1cccc2ccccc12
CNCc1ccc(C(=N)N)cc1,CNCc1ccc(C(=N)N)cc1
Cn1c(=O)[nH]c(=O)c2ccccc21,Cn1c(=O)[nH]c(=O)c2ccccc21
CNc1sc(C)cc1C(N)=O,CNc1sc(C)cc1C(N)=O
CCC(=O)c1cc(C)n(C)c1C,CCC(=O)c1cc(C)n(C)c1C
COC1CCC2(C)C(=CCC3C2CCC2(C)C3CC3OC32C(C)=O)C1,COC1CCC2(C)C(=CCC3C2CCC2(C)C3CC3OC32C(C)=O)C1
CCc1ccc(C(C)C(C)=O)cc1,CCc1ccc(C(C)C(C)=O)cc1
CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CCCC1C2CCC(O2)C1CC,CCCC1C2CCC(O2)C1CC
Cn1c(=O)[nH]c(=O)c2c(F)cccc21,Cn1c(=O)[nH]c(=O)c2c(F)cccc21
CNN=Cc1c(O)ccc2ccccc12,CNN=Cc1c(O)ccc2ccccc12
CCc1ccsc1,CCc1ccsc1
CCc1csc(CN)n1,CCc1csc(CN)n1
COCC(=O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,COCC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
CC(=O)CSC[C@H]1CN(C)CC[C@@H]1c1ccc(Cl)cc1,CC(=O)CSCC1CN(C)CCC1c1ccc(Cl)cc1
CN1CCN(C)CC1,CN1CCN(C)CC1
CC(=O)c1cc(S(C)(=O)=O)ccc1F,CC(=O)c1cc(S(C)(=O)=O)ccc1F
Cc1ccc2ccc(C(C)c3ccccn3)c(O)c2n1,Cc1ccc2ccc(C(C)c3ccccn3)c(O)c2n1
CNc1ccc(S(C)(=O)=O)cc1,CNc1ccc(S(C)(=O)=O)cc1
CC(=O)C1=C(C)NC2=C(C(=O)OC2)C1c1cccc([N+](=O)[O-])c1,CC(=O)C1=C(C)NC2=C(C(=O)OC2)C1c1cccc([N+](=O)[O-])c1
CC1=NN(C)C(=O)C1C,CC1=NN(C)C(=O)C1C
Cc1ccc([N+](=O)[O-])cc1Cl,Cc1ccc([N+](=O)[O-])cc1Cl
CC(=O)C1=C(C)N(C)C(=O)NC1c1ccc(F)cc1,CC(=O)C1=C(C)N(C)C(=O)NC1c1ccc(F)cc1
CC(=O)c1ccccc1,CC(=O)c1ccccc1
COc1cc2c(cc1OC)C(C)N(C)CC2,COc1cc2c(cc1OC)C(C)N(C)CC2
Cc1ccc(Cl)c(C)c1,Cc1ccc(Cl)c(C)c1
CCc1ccccc1,CCc1ccccc1
CC(=O)c1cccnc1Cl,CC(=O)c1cccnc1Cl
CNCCc1ccc(Cl)cc1Cl,CNCCc1ccc(Cl)cc1Cl
CNc1ccccc1F,CNc1ccccc1F
C=C1N(C)c2ccc(NC)cc2C1(C)C,C=C1N(C)c2ccc(NC)cc2C1(C)C
CC(=O)c1cccc([N+](=O)[O-])c1,CC(=O)c1cccc([N+](=O)[O-])c1
CC(=O)c1ccc(F)cc1,CC(=O)c1ccc(F)cc1
COc1ccc(C)cc1,COc1ccc(C)cc1
Cc1ccc(O)cc1,Cc1ccc(O)cc1
CNc1ncc2c(n1)CC(c1ccccc1Cl)CC2=O,CNc1ncc2c(n1)CC(c1ccccc1Cl)CC2=O
CC(=O)c1cc(S(C)(=O)=O)ccc1F,CC(=O)c1cc(S(C)(=O)=O)ccc1F
CCOC,CCOC
CC(=O)c1cc(S(C)(=O)=O)ccc1F,CC(=O)c1cc(S(C)(=O)=O)ccc1F
CCOc1cc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)ccc1O,CCOc1cc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)ccc1O
CNC(c1ccc2c(c1)OCO2)c1ccc2cccnc2c1O,CNC(c1ccc2c(c1)OCO2)c1ccc2cccnc2c1O
CCOc1ccc(C2C(C(C)=O)=C(C)NC3=C2C(=O)c2ccccc23)cc1OC,CCOc1ccc(C2C(C(C)=O)=C(C)NC3=C2C(=O)c2ccccc23)cc1OC
COCC(=O)c1ccccc1,COCC(=O)c1ccccc1
CN1C(=O)c2ccccc2C1=O,CN1C(=O)c2ccccc2C1=O
CC(=O)C(c1ccccc1)c1ccccc1,CC(=O)C(c1ccccc1)c1ccccc1
COc1cc(C2C(C(C)=O)=C(C)Nc3[nH]c(=O)[nH]c(=O)c32)ccc1O,COc1cc(C2C(C(C)=O)=C(C)Nc3[nH]c(=O)[nH]c(=O)c32)ccc1O
CC(=O)CSc1nnnn1C,CC(=O)CSc1nnnn1C
CNC(c1ccccc1OC)c1cc(Cl)c2cccnc2c1O,CNC(c1ccccc1OC)c1cc(Cl)c2cccnc2c1O
CNC(c1ccc(OC)cc1)c1cc(Cl)c2cccnc2c1O,CNC(c1ccc(OC)cc1)c1cc(Cl)c2cccnc2c1O
CC(=O)C1CCN(C)CC1,CC(=O)C1CCN(C)CC1
Cc1nn2c(=O)c3ccc(F)cc3nc2s1,Cc1nn2c(=O)c3ccc(F)cc3nc2s1
CCOc1cc(CCNC)ccc1OC,CCOc1cc(CCNC)ccc1OC
CNCCC(c1ccccc1)c1ccccc1,CNCCC(c1ccccc1)c1ccccc1
Cc1ccc(C)c(/C=N\O)c1,Cc1ccc(C)c(C=NO)c1
CCCC1CCC(O)(c2cccs2)CC1,CCCC1CCC(O)(c2cccs2)CC1
CCC1Oc2ccccc2OC1c1ccccc1,CCC1Oc2ccccc2OC1c1ccccc1
CC(=O)c1cnc2n[nH]c(C)c2c1,CC(=O)c1cnc2n[nH]c(C)c2c1
Cc1oc(=O)c2cc(N)ccc2c1Cl,Cc1oc(=O)c2cc(N)ccc2c1Cl
CNC1CCN(C)CC1,CNC1CCN(C)CC1
CCc1cc(OC)c(OC)c(OC)c1,CCc1cc(OC)c(OC)c(OC)c1
CCC(=O)[C@H](Cc1ccccc1)NC,CCC(=O)C(Cc1ccccc1)NC
CCC1CSCCN1C,CCC1CSCCN1C
CS(=O)(=O)c1ccc(Br)cc1,CS(=O)(=O)c1ccc(Br)cc1
CC[C@@]1(c2ccc(Cl)cc2)O[C@H]1c1ccc(Cl)cc1Cl,CCC1(c2ccc(Cl)cc2)OC1c1ccc(Cl)cc1Cl
CCc1ccc(Cl)cc1,CCc1ccc(Cl)cc1
CC(=O)c1ccc(C#N)cc1,CC(=O)c1ccc(C#N)cc1
Cc1cccc(C)c1,Cc1cccc(C)c1
CCc1cccc(O)c1OC,CCc1cccc(O)c1OC
CC(C)=O,CC(C)=O
CNC[C@H]1CC(c2ccc(C)cc2)=NO1,CNCC1CC(c2ccc(C)cc2)=NO1
CC(=O)c1cn(C)c2nc(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2nc(C)c(F)cc2c1=O
Cc1ccc(F)cc1,Cc1ccc(F)cc1
CCc1cc(C)cc(O)c1,CCc1cc(C)cc(O)c1
CCC(C)c1ccc(Cl)c(C)c1F,CCC(C)c1ccc(Cl)c(C)c1F
CC(=O)[C@@H]1CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CC(=O)C1CC2c3cccc4[nH]cc(c34)CC2N(C)C1
COc1cc(N)c(Cl)cc1C(C)=O,COc1cc(N)c(Cl)cc1C(C)=O
CCN1CCC2(c3cccc(O)c3)Cc3[nH]c(C(C)=O)c(C)c3CC2C1,CCN1CCC2(c3cccc(O)c3)Cc3[nH]c(C(C)=O)c(C)c3CC2C1
CC(=O)C(N)Cc1cn(C)cn1,CC(=O)C(N)Cc1cn(C)cn1
CO,CO
CCCOc1ccc2c(c1)C(c1ccc(OC)cc1C)C(C(C)=O)C2c1ccc2c(c1)OCO2,CCCOc1ccc2c(c1)C(c1ccc(OC)cc1C)C(C(C)=O)C2c1ccc2c(c1)OCO2
CC(=O)[C@H](C)c1ccc(C)c(F)c1,CC(=O)C(C)c1ccc(C)c(F)c1
CNc1ccc(C2=NN(C)C(c3ccc(F)cc3)C2)cc1,CNc1ccc(C2=NN(C)C(c3ccc(F)cc3)C2)cc1
Cc1ccccc1,Cc1ccccc1
CNCc1cccc(C)c1,CNCc1cccc(C)c1
CC(=O)C(Cc1ccccc1)C(C)=O,CC(=O)C(Cc1ccccc1)C(C)=O
CN[C@H]1CCC[C@H]2CC[C@@H](C(C)=O)N2C1=O,CNC1CCCC2CCC(C(C)=O)N2C1=O
CN1CCc2ccccc2C1c1ccccc1,CN1CCc2ccccc2C1c1ccccc1
CC[C@H](C[C@@H]1CCNC1=O)NC,CCC(CC1CCNC1=O)NC
CCCCCCCCCCCCC,CCCCCCCCCCCCC
Cc1ccc(C)c(F)c1,Cc1ccc(C)c(F)c1
CCC(N)CCCCN,CCC(N)CCCCN
CCCN(C)C,CCCN(C)C
CNCC1CCC(N)CC1,CNCC1CCC(N)CC1
CN1CCN(C)CC1,CN1CCN(C)CC1
CNC(CCCc1ccccc1)C(C)=O,CNC(CCCc1ccccc1)C(C)=O
CC1CC1,CC1CC1
COc1cc2c(cc1OC)CN(C)CC2,COc1cc2c(cc1OC)CN(C)CC2
CC[C@H](O)C(C)=O,CCC(O)C(C)=O
Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1
CC1c2cc(C#N)ccc2OC(C)(C)C1O,CC1c2cc(C#N)ccc2OC(C)(C)C1O
CNc1ccc(S(=O)(=O)c2ccc(C(C)=O)cc2)cc1Cl,CNc1ccc(S(=O)(=O)c2ccc(C(C)=O)cc2)cc1Cl
CCC(O)c1ccc(O)c2[nH]c(=O)sc12,CCC(O)c1ccc(O)c2[nH]c(=O)sc12
CC(=O)c1ccc2c(c1)N(C)c1ccccc1S2,CC(=O)c1ccc2c(c1)N(C)c1ccccc1S2
CC(=O)c1cc2cc(O)ccc2n1C,CC(=O)c1cc2cc(O)ccc2n1C
CCc1nc2c(C)cc(C(C)=O)nc2n1C,CCc1nc2c(C)cc(C(C)=O)nc2n1C
C[C@@H]1c2cc(C#N)ccc2C(=O)C(C)(C)[C@H]1O,CC1c2cc(C#N)ccc2C(=O)C(C)(C)C1O
CCC1COc2ccc3nc(C)ccc3c2O1,CCC1COc2ccc3nc(C)ccc3c2O1
CCCN1C(=O)C(NC)N=C(C2CC(C)(C)CCN2)c2ccccc21,CCCN1C(=O)C(NC)N=C(C2CC(C)(C)CCN2)c2ccccc21
CC(=O)C1=C(c2ccc3c(c2)OCO3)c2ccccc2S(=O)(=O)N1C,CC(=O)C1=C(c2ccc3c(c2)OCO3)c2ccccc2S(=O)(=O)N1C
CCCN1C(=O)C(NC)N=C(C2CC(C)(C)CCN2)c2ccccc21,CCCN1C(=O)C(NC)N=C(C2CC(C)(C)CCN2)c2ccccc21
CCc1nc2ccccc2c(=O)n1C,CCc1nc2ccccc2c(=O)n1C
CC(=O)c1ccc(C)cc1,CC(=O)c1ccc(C)cc1
COc1ccc(C)cc1Br,COc1ccc(C)cc1Br
CC(=O)c1cc(Cl)c(N)c2c1OC(C)C2,CC(=O)c1cc(Cl)c(N)c2c1OC(C)C2
CC(=O)C(CP(=O)(O)CCCc1ccccc1)c1cccc(N=C(N)N)c1,CC(=O)C(CP(=O)(O)CCCc1ccccc1)c1cccc(N=C(N)N)c1
CNc1ccc(C)cc1,CNc1ccc(C)cc1
CCC1(c2ccc(Cl)cc2)OC1c1ccc(Cl)cc1Cl,CCC1(c2ccc(Cl)cc2)OC1c1ccc(Cl)cc1Cl
CC1c2cc(C#N)ccc2OC(C)(C)C1O,CC1c2cc(C#N)ccc2OC(C)(C)C1O
CCc1ccc(O)c(O)c1,CCc1ccc(O)c(O)c1
CNN=Cc1ccc2ccccc2c1O,CNN=Cc1ccc2ccccc2c1O
CCc1cccc(C)c1,CCc1cccc(C)c1
CCCc1c[nH]c2ccc(C)cc12,CCCc1c[nH]c2ccc(C)cc12
CCc1ccc2ccccc2c1,CCc1ccc2ccccc2c1
CC(=O)c1cccc(C)c1,CC(=O)c1cccc(C)c1
CCCCC(O)P(=O)(O)O,CCCCC(O)P(=O)(O)O
CCc1c(OC)cc(OC)cc1OC,CCc1c(OC)cc(OC)cc1OC
CNc1nncs1,CNc1nncs1
Cc1cccc(C(F)(F)F)c1,Cc1cccc(C(F)(F)F)c1
Cn1c2c(c3ccccc31)C(=O)CCC2,Cn1c2c(c3ccccc31)C(=O)CCC2
CCc1ccccc1C,CCc1ccccc1C
CN[C@H]1CCC[C@H]2CC[C@@H](C(C)=O)N2C1=O,CNC1CCCC2CCC(C(C)=O)N2C1=O
CC(=O)c1cc(C)ccc1C,CC(=O)c1cc(C)ccc1C
Cc1cn(C)c2c1C(=O)CC(C)(C)C2,Cc1cn(C)c2c1C(=O)CC(C)(C)C2
CNc1nc(C)c2ccccc2n1,CNc1nc(C)c2ccccc2n1
Cn1c(=O)ccc2ccc(C#N)cc21,Cn1c(=O)ccc2ccc(C#N)cc21
COC(OC)C(C)C,COC(OC)C(C)C
CCCN1C2CCC1CC(NC)C2,CCCN1C2CCC1CC(NC)C2
CC(=O)c1cccc(C)c1,CC(=O)c1cccc(C)c1
CCc1c(C)cc(C)cc1C,CCc1c(C)cc(C)cc1C
Cc1ccc(C2SCCN2C)cc1,Cc1ccc(C2SCCN2C)cc1
CC[C@H]1CC[C@@H](C(C)=O)N1,CCC1CCC(C(C)=O)N1
CN[C@H](Cc1ccccc1)C(C)=O,CNC(Cc1ccccc1)C(C)=O
CN1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,CN1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
CCCC[C@H](C)C(C)=O,CCCCC(C)C(C)=O
CC(=O)[C@@H](C)c1ccccc1,CC(=O)C(C)c1ccccc1
COc1ccccc1,COc1ccccc1
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CC=C(OC)[C@@]2(C)C[C@H]1C,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CC=C(OC)C2(C)CC1C
CNC(C#N)CC#Cc1ccc(C#N)c(F)c1,CNC(C#N)CC#Cc1ccc(C#N)c(F)c1
Cc1nc2nc(C)c(Cl)cc2[nH]1,Cc1nc2nc(C)c(Cl)cc2[nH]1
CC(C)c1cccc(F)c1,CC(C)c1cccc(F)c1
CC(=O)C(N=[N+]=[N-])c1ccccc1,CC(=O)C(N=[N+]=[N-])c1ccccc1
CC(=O)C[C@]1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CC(=O)CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
Cc1ccc2c(c1)nc(C)n2C,Cc1ccc2c(c1)nc(C)n2C
Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21,Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21
CC1CC2CCCC(C1)N2C,CC1CC2CCCC(C1)N2C
CCc1cccc(C)c1,CCc1cccc(C)c1
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
CCc1cccc(C)c1,CCc1cccc(C)c1
CNc1cccc(C(C)=O)c1,CNc1cccc(C(C)=O)c1
CC(=O)C1CC(C)C(O)C1O,CC(=O)C1CC(C)C(O)C1O
CCc1ccc(F)cc1Cl,CCc1ccc(F)cc1Cl
CC(=O)c1ccc2c(c1)OCCO2,CC(=O)c1ccc2c(c1)OCCO2
COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12,COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12
CC1OC(CSc2ccccc2F)C(O)C1O,CC1OC(CSc2ccccc2F)C(O)C1O
Cc1cccc2[nH]c3ccccc3c12,Cc1cccc2[nH]c3ccccc3c12
Cc1cccc(C2CCCC(C)C2)c1,Cc1cccc(C2CCCC(C)C2)c1
CNC(C)C(C)=O,CNC(C)C(C)=O
CCc1ccc(OC)cc1C,CCc1ccc(OC)cc1C
CC1CCc2ccccc2N(C)C1=O,CC1CCc2ccccc2N(C)C1=O
CC1CCc2ccccc2N(C)C1=O,CC1CCc2ccccc2N(C)C1=O
Cc1c(C)n(C)c(=O)n(C)c1=O,Cc1c(C)n(C)c(=O)n(C)c1=O
CC(=O)C1=C(C)NC(=S)N[C@@H]1c1ccccc1,CC(=O)C1=C(C)NC(=S)NC1c1ccccc1
CC(=O)C1CCCCC1,CC(=O)C1CCCCC1
CCc1ccccc1,CCc1ccccc1
CCC(C)c1ccccc1,CCC(C)c1ccccc1
CCc1csc(C)n1,CCc1csc(C)n1
CC(=O)C(F)(F)F,CC(=O)C(F)(F)F
CCCc1c[nH]c2cccc(OC)c12,CCCc1c[nH]c2cccc(OC)c12
CCc1cccc(C)c1,CCc1cccc(C)c1
CCc1cccc(C)c1,CCc1cccc(C)c1
CC(=O)CI,CC(=O)CI
CN1CCCCC1,CN1CCCCC1
CNC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,CNC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
CCCn1cc(OC)c2ccccc21,CCCn1cc(OC)c2ccccc21
CN1CCOCC1,CN1CCOCC1
Cc1ccc(F)cc1F,Cc1ccc(F)cc1F
COCC1CN(C)C(=O)O1,COCC1CN(C)C(=O)O1
Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1
CC(=O)c1nn(C)c(C)c1C#N,CC(=O)c1nn(C)c(C)c1C#N
CC(=O)c1nn(C)c(C)c1C,CC(=O)c1nn(C)c(C)c1C
Cc1ccccc1,Cc1ccccc1
CC[C@@]1(C)OC(=O)[C@]23CC=C(C(C)=O)CC[C@]2(OC)[C@H]1CC3,CCC1(C)OC(=O)C23CC=C(C(C)=O)CCC2(OC)C1CC3
Cn1c(=O)[nH]c2ccccc21,Cn1c(=O)[nH]c2ccccc21
CNc1ccccc1C(C)=O,CNc1ccccc1C(C)=O
CCCCC(C)=O,CCCCC(C)=O
CCOc1cc(CCNC)ccc1OC,CCOc1cc(CCNC)ccc1OC
CC(C)c1ccccc1,CC(C)c1ccccc1
Cc1ccc(S(N)(=O)=O)cc1,Cc1ccc(S(N)(=O)=O)cc1
COc1ccc2c(c1)CCC1C2CCC2(C)C(=O)C(OC)CC12,COc1ccc2c(c1)CCC1C2CCC2(C)C(=O)C(OC)CC12
CC(=O)C1CC2c3cccc4c3c(cn4C)CC2N(C)C1,CC(=O)C1CC2c3cccc4c3c(cn4C)CC2N(C)C1
CC(=O)c1nn(C)c2ccccc12,CC(=O)c1nn(C)c2ccccc12
CCCCC(F)(F)C(O)CCC1C(O)CC(=O)C1CCCCCCC(C)=O,CCCCC(F)(F)C(O)CCC1C(O)CC(=O)C1CCCCCCC(C)=O
CC(F)(F)F,CC(F)(F)F
Cc1nc(CSc2nc(N)cc(=O)[nH]2)cs1,Cc1nc(CSc2nc(N)cc(=O)[nH]2)cs1
CC(=O)CSc1nc2ccccc2c(=O)[nH]1,CC(=O)CSc1nc2ccccc2c(=O)[nH]1
CCc1nc2ccccc2c(=O)[nH]1,CCc1nc2ccccc2c(=O)[nH]1
CNc1ccc(C(C)(C)C)cc1,CNc1ccc(C(C)(C)C)cc1
Cc1cc(C2=NNC(=NC3CC3)SC2)c(C)n1C,Cc1cc(C2=NNC(=NC3CC3)SC2)c(C)n1C
CC1CCC2(CC1)OCCO2,CC1CCC2(CC1)OCCO2
Cc1ccc(Cl)cc1Cl,Cc1ccc(Cl)cc1Cl
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,CN1CCC23CCCCC2C1Cc1ccc(O)cc13
CC(=O)[C@@](C)(O)C(F)(F)F,CC(=O)C(C)(O)C(F)(F)F
CNc1cc(C)c(C)c(F)c1,CNc1cc(C)c(C)c(F)c1
CCC(Cc1ccccc1)C(C)=O,CCC(Cc1ccccc1)C(C)=O
CNC1CCCCNC1=O,CNC1CCCCNC1=O
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2C[C@@H](O)C(=O)[C@@]2(C)C[C@H]1OC,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CC(O)C(=O)C2(C)CC1OC
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2C[C@@H](C)C(=O)[C@@]2(C)C[C@H]1C,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CC(C)C(=O)C2(C)CC1C
CCCC(=O)[C@@]1(O)C(O)=C(C(=O)C(C)C)C(=O)[C@H]1CCC,CCCC(=O)C1(O)C(O)=C(C(=O)C(C)C)C(=O)C1CCC
CNC(=S)C1(c2cccnc2)CCCCC1C,CNC(=S)C1(c2cccnc2)CCCCC1C
CN1CCc2cc(S(C)(=O)=O)ccc21,CN1CCc2cc(S(C)(=O)=O)ccc21
CC(=O)C(O)(c1ccccc1)C1CCCC1,CC(=O)C(O)(c1ccccc1)C1CCCC1
