DRUG SMILES,FRAG_SMILES
Cc1ccc(-c2cc(S(=O)(=O)c3cnc(CN)s3)ccc2S(C)(=O)=O)cc1,Cc1cc(S(=O)(=O)c2cnc(CN)s2)ccc1S(C)(=O)=O
Cn1cc(-c2cc(C(F)(F)F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,Cc1cc(C(F)(F)F)cc(S(=O)(=O)c2cnc(CN)s2)c1
CCc1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,CCc1cc(C)cc(S(=O)(=O)c2cnc(CN)s2)c1
Cc1ccc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cc1,Cc1ccc(C)cc1
CS(=O)(=O)c1cc(-c2ccc(C(F)(F)F)cc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,Cc1cc(S(C)(=O)=O)cc(S(=O)(=O)c2cnc(CN)s2)c1
CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2cc(F)c(CN)s2)c1,Cc1cc(S(C)(=O)=O)cc(S(=O)(=O)c2cc(F)c(CN)s2)c1
N#CC1CCCN1C(=O)C1CC=CC2CN(Cc3ccccc3)C(=O)C21,CC(=O)C1CC=CC2CN(C)C(=O)C21
Cc1cc(-c2cnn3c(NCC4CCOCC4)nc(Nc4cccc(F)c4)nc23)ccc1C(=O)NC1CC1,CC(=O)c1ccc(C)cc1C
CN(CCCCNC(=O)c1cc2ccccc2[nH]1)C1Cc2cccc3[nH]c(=O)n(c23)C1,CC1Cc2cccc3[nH]c(=O)n(c23)C1
CCc1cc(-c2noc(-c3cnc(OC4CCCC4)c(C)c3)n2)cc(C)c1OCC(O)CNC(=O)CO,Cc1cnc(C)c(C)c1
CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)nn2)CC1,Cc1cc(F)c2nc(C)n(C)c2c1
CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)nc2)CC1,Cc1cc(F)c2nc(C)n(C)c2c1
Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,CN1CCC(C2c3c(F)cccc3-c3cncn32)CC1
CN(C)c1ccc(C=C2CCCN=C2c2cccnc2)cc1,CC1CCCN=C1c1cccnc1
COc1c2ccoc2cc2oc(C=Cc3ccccc3)cc(=O)c12,CCc1cc(=O)c2c(OC)c3ccoc3cc2o1
Cc1n(Cc2ccc(F)cc2)c2c([n+]1Cc1ccccc1)C(=O)c1ccccc1C2=O,Cc1n(C)c2c([n+]1Cc1ccccc1)C(=O)c1ccccc1C2=O
O=C(c1cccc(F)c1-c1ncccn1)N1C2CCC1C(Nc1cnc(C(F)(F)F)cn1)C2,CC(=O)c1cccc(F)c1C
OCC1OC(n2cnc3c(NCc4cccc(C(F)(F)F)c4)ncnc32)C(O)C1O,CCc1cccc(C(F)(F)F)c1
CCCCC(C)C=C1CN2CCCC2C(C)(O)C1,CC1CN2CCCC2C(C)(O)C1
COCCNc1cc(NC(=O)N(CCOC)c2cccc(C=O)n2)ncc1C#N,CNc1cc(C)c(C#N)cn1
COCCNc1cc(NC(=O)N(C)c2cccc(C=O)n2)ncc1C#N,CN(C)c1cccc(C=O)n1
NCc1cc(OC2CCCN(C(=O)Nc3ccccc3)C2)nc(C(F)(F)F)c1,Cc1cc(CN)cc(C(F)(F)F)n1
NCc1cc(OC2CCCN(C(=O)Nc3ccccc3)C2)nc(C(F)(F)F)c1,Cc1cc(CN)cc(C(F)(F)F)n1
CONC(=O)c1cccc(Oc2cc(CN)cc(C(F)(F)F)n2)c1.Cl,Cc1cc(CN)cc(C(F)(F)F)n1
COCCNC(=O)c1ccc(Oc2cc(CN)ccn2)cc1.Cl,CC(=O)c1ccc(C)cc1
Cl.NCc1ccnc(Oc2cccc(C(=O)Nc3ccc(F)cc3)c2)c1,CC(=O)c1cccc(C)c1
CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)cn3)nn2)CC1,Cc1cc(F)c2nc(C)n(C)c2c1
CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OCC2CCCN(C)C2)C1,COc1ccc(C)cc1OC
COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NCc1ccccc1,Cc1nn(C)c2ncnc(N)c12
Cc1ccc(-c2ncc(OCC3CCNCC3)cc2-c2ccc(C#N)cc2)cc1,Cc1ccc(C)cc1
COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(-c2ccccc2)cc1,CNc1cc(C(C)=O)ccc1OC
FC(F)(F)Oc1ccc(-c2ccn3ncc(C(F)(F)F)c3n2)cc1,Cc1ccn2ncc(C(F)(F)F)c2n1
FC(F)(F)Oc1ccc(-c2ccc3ncc(C(F)(F)F)n3c2)cc1,Cc1ccc2ncc(C(F)(F)F)n2c1
C=CC(=O)N1CCCC(Nc2ncnc(N)c2C(=O)c2ccc(Oc3ccccc3)cc2)C1,Cc1ccc(C(=O)c2c(C)ncnc2N)cc1
FC(F)(F)Oc1ccc(-c2ccn3ncc(C(F)(F)F)c3c2)cc1,Cc1ccn2ncc(C(F)(F)F)c2c1
FC(F)(F)Oc1ccc(-c2ccn3nccc3c2)cc1,Cc1ccn2nccc2c1
O=C(CF)CNC(=O)C(Cc1ccccc1)NC(=O)c1cccc2ccccc12,CC(=O)c1cccc2ccccc12
COc1nc(C2=NC(c3ccc(Cl)cc3)C(C3CC3)ON2)ccc1-n1cnc(C)c1,COc1nc(C2=NC(c3ccc(Cl)cc3)C(C3CC3)ON2)ccc1C
CN(C)C1CCN(CCn2nc(-c3ccc(NC(=O)OC(C)(C)C)cc3)c3c(N)ncnc32)CC1,Cc1nn(C)c2ncnc(N)c12
O=C(O)c1csc(C2CCC3C(CC(O)C3C=CCCCOc3ccccc3)O2)n1,CCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21
O=C(O)c1csc(C2CCC3C(CC(O)C3CCOc3ccccc3)O2)n1,CCCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21
O=C(O)c1csc(C2CCC3C(CC(O)C3CCCCCOc3ccccc3)O2)n1,CCCCCCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21
O=C(O)c1csc(C2CCC3C(CC(O)C3CCCOc3ccccc3)O2)n1,CCCCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21
CCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,CCC(=O)C1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
CC(=O)NC1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,CNC1CCCC(C(C)=O)C1
Nc1nccc(Sc2cnc(N3CCC4(CCCC4N)CC3)cn2)c1Cl,CN1CCC2(CCCC2N)CC1
Cn1cc(-c2cc(F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,Cc1cc(F)cc(S(=O)(=O)c2cnc(CN)s2)c1
COc1cccc(F)c1CNc1ccc(-c2cnc(C)nc2C)c2nncn12,CCc1c(F)cccc1OC
Cl.NCc1ccnc(Oc2cccc(C(=O)Nc3ccc(C(=O)O)cc3)c2)c1,CC(=O)c1cccc(C)c1
CC1CC(c2ccc(C#N)c3ncccc23)CN(C(=O)CC2CCN(C)CC2)C1,CC1CC(c2ccc(C#N)c3ncccc23)CN(C)C1
O=C(N1CCCCC1Cc1ccccc1)n1ncc(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)n1,Cn1ncc(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)n1
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CNc1cc2c(C)ncnc2cn1
COc1cc(-c2cc(F)cc(Cl)c2)c(F)cc1-n1c2c(ccc1=O)CN(S(=O)(=O)Nc1ccon1)CC2,CN1CCc2c(ccc(=O)n2C)C1
O=C(N1CCCCC1Cc1ccccc1)n1ncc(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)n1,CN1CCCCC1Cc1ccccc1
COc1cc(-c2cc(OC)c(-n3c4c(ccc3=O)CN(S(=O)(=O)Nc3ccon3)CC4)cc2F)ccc1C,COc1cc(C)ccc1C
COC1CCC(Cc2ccccc2)N(C(=O)n2ncc(C(O)(c3ccc(F)cc3)c3ccc(F)cc3)n2)C1,Cn1ncc(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)n1
COc1cc(-c2ccc(F)c(F)c2)c(F)cc1-n1c2c(ccc1=O)CN(S(=O)(=O)Nc1ccon1)CC2,COc1cc(C)c(F)cc1C
COc1cc(-c2ccc(F)c(F)c2)c(F)cc1-n1c2c(ccc1=O)CN(S(=O)(=O)Nc1cccnn1)CC2,COc1cc(C)c(F)cc1C
CC(C=C[N+](=O)[O-])NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,CCc1ccccc1
C=CC(=O)Nc1cccc(-c2n[nH]c3ccccc23)c1,Cc1n[nH]c2ccccc12
C=CC(=O)N1CCCN(c2cc(NCCC(=O)O)nc(-c3ccccn3)n2)CC1,Cc1cc(C)nc(C)n1
CCCCCCC(=O)N1CCc2c(c(-c3ccc(C(C)(C)C(=O)O)cc3)nn2C)C1,CC(=O)C(C)(C)c1ccc(C)cc1
C=CC(=O)Nc1ccccc1Oc1nc(Nc2cnn(C)c2)ncc1Cl,CNc1ccccc1C
CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4NC(=O)CCl)n3)cc2)CC1,CNc1ccccc1C
C=CC(=O)Oc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl,Cc1ccc(C)cc1
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCCC1,CCCCOc1cc2c(cc1OC)C1(CCCC1)C(N)=N2
CN(C)C1CCCCC1Nc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2COCCO2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
CC1(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CCC(N)CC1,Cc1cc(F)c(S(C)(=O)=O)cc1F
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2(CN3CCCC3)CC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCCN2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCNCC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
CN1C(C)(C)CC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1(C)C,CC1CC(C)(C)N(C)C(C)(C)C1
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCC(O)CC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCOCC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCNC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1ncns1)c1cc(F)c(OCCC2(c3ccc(Cl)cc3)CCNCC2)cc1F,CNc1ncns1
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CNC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
CN1CCC(CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,CCCC1CCN(C)CC1
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CNC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S1(=O)CCC(CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCOC2)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCOC2OCC3)cc1F,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
NC1CCC(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccccc2)CC1,CCCC1(c2ccccc2)CCC(N)CC1
NC1CCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,Cc1cc(F)c(S(C)(=O)=O)cc1Cl
COc1cccc(F)c1CNc1ccc(-c2cccnc2C)c2nncn12,CCc1c(F)cccc1OC
Cl.NCc1cc(Oc2cccc(C(=O)NCCn3cnnn3)c2)nc(C(F)(F)F)c1,CC(=O)c1cccc(C)c1
C=CC(=O)Nc1cccc(-c2nc(NCc3c(F)cccc3Cl)n[nH]2)c1,CCc1c(F)cccc1Cl
Cl.NCc1cc(Oc2cccc(C(=O)NCC(O)CO)c2)nc(C(F)(F)F)c1,Cc1cc(CN)cc(C(F)(F)F)n1
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc21,CC(=O)c1cc2c(cc1F)c(C)cn2C
Cn1cc(-c2ccc(C(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,Cc1ccc(C(F)F)cc1
CCS(=O)(=O)NC(=O)c1ccc2c(-c3cnc(OCC(C)C)c(Cl)c3)cn(C)c2c1,CC(=O)c1ccc2c(C)cn(C)c2c1
CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl,CC(=O)c1ccc2c(C)cn(C)c2c1
Cn1cc(-c2cnc(OCC3CC3)c(Cl)c2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,CC(=O)c1ccc2c(C)cn(C)c2c1
C=CC(=O)N1CCC(C2=NC(=O)c3cc(-c4c(O)cccc4F)ncc3C2)C1,Cc1cc2c(cn1)CC(C1CCN(C)C1)=NC2=O
CC(C)(C)OC(=O)NC(Cc1cccc(C(F)(F)F)c1)C(=O)O.S,COC(C)(C)C
CC(C)Nc1ccnc(Nc2cccc(-c3cccnc3)c2)n1,Cc1cccnc1
Cc1cc2c(N3CCN(CCCCOc4ccc5c(c4)NC(=O)CC5)CC3)cccc2n1C,Cc1ccc2c(c1)NC(=O)CC2
CC(=O)OC1CC2C(=O)OC(c3ccoc3)CC2(C)C2CC3CC(C(=O)O3)C12,CC1CC2C(=O)OC(c3ccoc3)CC2(C)C2CC3CC(C(=O)O3)C12
O=C(O)c1cccc(C=Cc2ccc(B(O)O)cc2Cl)c1,CCc1cccc(C(C)=O)c1
O=C(O)c1cccc(C=Cc2ccc(B(O)O)cc2)c1,CCc1cccc(C(C)=O)c1
OB(O)c1ccc(C=Cc2cc(O)cc(O)c2)c(Cl)c1,CCc1cc(O)cc(O)c1
CNC(CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)Cc1cccc(Cl)c1,Cc1nccs1
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)nc2cnccn12,Cc1nccc2occc12
Cc1cc(Oc2nccc3occc23)ccc1-c1cc(N)cnc1C,Cc1cc(N)cnc1C
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(Cc2ccc(Br)cc2F)CC1,CCc1ccc(Br)cc1F
CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1,CC(=O)c1cc2c(cc1F)c(C)cn2C
C=CC(=O)Nc1nc(-c2ccc3ccccc3c2)cs1,Cc1ccc2ccccc2c1
O=C(CN(Cc1ccc(F)c(O)c1F)Cc1ccc(F)c(O)c1F)NO,CCc1ccc(F)c(O)c1F
C=CC(=O)NCCn1cc(-c2cc3cc(C)cc(OC)c3s2)c2c(N)ncnc21,Cc1cn(C)c2ncnc(N)c12
Cl.NCc1cc(Oc2cccc(C(=O)NCCS(N)(=O)=O)c2)nc(C(F)(F)F)c1,Cc1cc(CN)cc(C(F)(F)F)n1
Cl.Cl.NCc1cc(Oc2cccc(C(=O)N3CCC(N)C3)c2)nc(C(F)(F)F)c1,Cc1cc(CN)cc(C(F)(F)F)n1
Cl.NCc1cc(Oc2cccc(C(=O)N3CCC(O)C3)c2)nc(C(F)(F)F)c1,Cc1cc(CN)cc(C(F)(F)F)n1
C=CC(=O)N1CC(n2cc(-c3cc4ccccc4s3)c3c(N)ncnc32)C1,Cc1cn(C)c2ncnc(N)c12
C=CC(=O)N1CC(n2cc(-c3cc4c(OC)ccc(OC)c4s3)c3c(N)ncnc32)C1,COc1ccc(OC)c2sc(C)cc12
C=CC(=O)N1CC(n2cc(-c3cc4cc(C)cc(OC)c4o3)c3c(N)ncnc32)C1,COc1cc(C)cc2cc(C)oc12
C=CC(=O)N1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)nc(N)nc32)C1,COc1cc(C)cc2cc(C)sc12
C=CC(=O)N1CCCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,Cc1cn(C)c2ncnc(N)c12
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,CC(=O)c1cc2c(cc1F)c(C)cn2C
C=CC(=O)NC1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)CC1,Cc1cn(C)c2ncnc(N)c12
C=CC(=O)N1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)nc(C)nc32)C1,COc1cc(C)cc2cc(C)sc12
C=CC(=O)N1CC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)nc(Cl)nc32)C1,COc1cc(C)cc2cc(C)sc12
C=CC(=O)N1CCC(n2cc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,Cc1cn(C)c2ncnc(N)c12
C=CC(=O)N1CC(n2cc(-c3cc4ccc(OC)cc4s3)c3c(N)ncnc32)C1,Cc1cn(C)c2ncnc(N)c12
Cc1c(-c2c3c(N)n[nH]c(=O)c3nn2-c2ccc(NC(=O)C=CCN(C)C)cc2)oc2ccc(Cl)cc12,Cc1oc2ccc(Cl)cc2c1C
C=CC(=O)N1CCN(c2nc(OCC3CCCN3C)nc3c2CCN(c2cccc4ccccc24)C3)CC1,Cc1nc(C)c2c(n1)CN(C)CC2
COc1ccc(NC(=O)c2cccc(Oc3cc(CN)ccn3)c2)cc1.Cl,CNc1ccc(OC)cc1
Cl.NCc1ccnc(Oc2cccc(C(=O)NCc3cc4ccccc4s3)c2)c1,CNCc1cc2ccccc2s1
C=CC(=O)N(C)C1CCN(c2ccc(C(N)=O)c(Nc3ccc(CCN4CCCC4)cc3)n2)C1,CCCc1ccc(C)cc1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCOCC4)cc3OC)n2)c1,COc1cc(C)ccc1C
CC(O)C(N)c1nc2ccc(-c3ccc(C#N)cc3)cc2[nH]1,Cc1ccc2nc(C(N)C(C)O)[nH]c2c1
CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(N)=O)n3)cc2C1,Cc1ccc2c(c1)CN(C)CCN2C
CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(N)=O)n3)cc2C1,Cc1ccc(C(F)(F)F)cc1
N#Cc1ccc(-c2ccc(CC(C#N)NC(=O)C3CNCCCO3)cc2)cc1,Cc1ccc(C#N)cc1
N#CCN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,Cc1ccc(C(F)(F)F)cc1
NC(=O)CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,Cc1ccc2c(c1)CN(C)CCN2C
NC(=O)c1cccc(-c2ccc3c(c2)CNCCN3c2ccc(C(F)(F)F)cc2)n1,Cc1ccc(C(F)(F)F)cc1
NC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,Cc1ccc2c(c1)CN(C)CCN2C
NC(=O)c1cccc(-c2ccc3c(c2)CCCN3c2ccc(C(F)(F)F)cc2)n1,Cc1ccc(C(F)(F)F)cc1
CNC(=O)CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,Cc1ccc2c(c1)CN(C)CCN2C
OCC(O)c1cccc(-c2ccc3c(c2)CN(Cc2ncc[nH]2)CCN3c2ccc(C(F)(F)F)cc2)n1,Cc1ccc2c(c1)CN(C)CCN2C
NC(=O)c1cccc(-c2ccc3c(c2)COCCN3c2ccc(C(F)(F)F)cc2)n1,Cc1ccc(C(F)(F)F)cc1
CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,Cc1ccc2c(c1)CN(C)CCN2C
NC(=O)c1cccc(-c2ccc3c(c2)OCCCN3c2ccc(C(F)(F)F)cc2)n1,Cc1ccc(C(F)(F)F)cc1
N#CC(Cc1ccc(-c2ccc3oc(=O)n(CC(F)F)c3c2)cc1)NC(=O)C1CNCCCO1,Cc1ccc2oc(=O)n(C)c2c1
CCn1c(=O)oc2ccc(-c3ccc(CC(C#N)NC(=O)C4CNCCCO4)cc3)cc21,CC(=O)C1CNCCCO1
N#CC(Cc1ccc(-c2ccc3scnc3c2)cc1)NC(=O)C1CNCCCO1,CC(=O)C1CNCCCO1
COC(=O)N1c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2N(C(=O)c2ccco2)CC1C,CC(=O)c1ccco1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)C)cc3)n2)c1,Cc1ccc(N(C)C)cc1
Cl.NCc1ccnc(Oc2cccc(C(=O)NCc3ccccc3)c2)c1,CNCc1ccccc1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(CC)CC)cc3OC)n2)c1,CCN(CC)c1ccc(C)c(OC)c1
COC(=O)C12C(=O)C(C)C(=O)C1(C)C(C)=CC1C3(C=O)CCC(OC(C)=O)C(C)(C)C3CCC12C,COC
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCC2c1ccc(C(F)(F)F)cc1C1(F)CNC1,Cc1nccs1
O=S(=O)(Nc1nncs1)c1ccc2c(c1)OCCC2c1ccc(C(F)(F)F)cc1C1=CCNCC1,CS(=O)(=O)c1ccc2c(c1)OCCC2c1ccc(C(F)(F)F)cc1C1=CCNCC1
O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCC2c1ccc(C(F)(F)F)cc1C1=CCNCC1,CS(=O)(=O)c1ccc2c(c1)OCCC2c1ccc(C(F)(F)F)cc1C1=CCNCC1
O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCC2c1ccc(C(F)(F)F)cc1Cl,CNc1ncns1
Nc1ccccc1NC(=O)c1ccc(CCCC(=O)Nc2ccc(C3CC3N)cc2)cc1,CC(=O)CCCc1ccc(C(C)=O)cc1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(CCF)CC4)cc3OC)n2)c1,COc1cc(C)ccc1C
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N(C)C)CC4)cc3OC)n2)c1,COc1cc(C)ccc1C
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Cc1ccc(C)cc1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccccc3OC)n2)c1,COc1ccccc1C
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,Cc1ccc(C)cc1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OCCOC)cc3)n2)c1,Cc1ccc(C)cc1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OC)cc3OC)n2)c1,CNc1cccc(NC)c1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1,CN1CCN(C)CC1
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,COc1cc(C(C)=O)ccc1C
CN1C(=O)COc2ccc(-c3ccc(CC(C#N)NC(=O)C4CNCCCO4)cc3)cc21,Cc1ccc2c(c1)N(C)C(=O)CO2
N#CC(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NC(=O)C1CNCCCO1,CC(=O)C1CNCCCO1
N#Cc1ccc(-c2ccc(CC(C#N)NC(=O)C3CNCCCO3)cc2)cc1,CC(=O)C1CNCCCO1
Cc1noc2ccc(-c3ccc(CC(C#N)NC(=O)C4CNCCCO4)cc3)cc12,Cc1ccc2onc(C)c2c1
CC(=O)N1c2ccc(-c3cnn(C4CNC4)c3)cc2N(C(=O)C2CC2)CC1C,CC(=O)C1CC1
CC(=O)N1c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2N(C(=O)c2ccco2)CC1C,Cc1ccc2c(c1)N(C)CC(C)N2C
CC(=O)N1c2ccc(-c3ccc(C(=O)N4CCNCC4)cc3)cc2N(C(=O)C2CC2)CC1C,Cc1ccc2c(c1)N(C)CC(C)N2C
CC(=O)N1c2ccc(-c3cnn(C4COC4)c3)cc2N(C(=O)C2CC2)CC1C,Cc1ccc2c(c1)N(C)CC(C)N2C
C=CC(=O)NC1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)CC1F,Cc1nc(C)c2ncn(C)c2n1
C=CC(=O)NC1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(CC)c3n2)CC1F,CCn1cnc2c(C)nc(C)nc21
C=CC(=O)NC1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)CC1F,CNC1CN(C)CC1F
C=CC(=O)NC1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)CC1F,Cc1nc(C)c2ncn(C)c2n1
C=CC(=O)N1CCC(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,Cc1ccc(C)cc1
C=CC(=O)NC1CN(c2nc(Nc3cn(C)nc3CC)c3ncn(C(C)C)c3n2)CC1F,Cc1nc(C)c2ncn(C)c2n1
C=CC(=O)N1CC2CN(c3nc(Nc4cnn(C)c4)c4ncn(C(C)C)c4n3)CC2C1,Cc1nc(C)c2ncn(C)c2n1
C=CC(=O)NC1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,Cc1ccc(C)cc1
C=CC(=O)NC1CCN(c2ccc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,Cc1ccc(C(N)=O)c(C)n1
C=CC(=O)NC1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)nc3)n2)C1,Cc1ccc(C(N)=O)c(C)n1
C=CC(=O)NC1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)cc3)n2)C1,Cc1ccc(C)cc1
